ano_mês,uf,produto,unid,volume,criado_em,ano
2003-01,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-02,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-03,AC,Óleo Combustível,m3,  169 ,2022-09-10,
2003-04,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-05,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-06,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-07,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-08,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-09,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-10,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-11,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-12,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-01,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-02,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-03,AC,Óleo Combustível,m3,  395 ,2022-09-10,
2007-04,AC,Óleo Combustível,m3,  91 ,2022-09-10,
2007-05,AC,Óleo Combustível,m3,  216 ,2022-09-10,
2007-06,AC,Óleo Combustível,m3,  120 ,2022-09-10,
2007-07,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-08,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-09,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-10,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-11,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-12,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-01,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-02,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-03,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-04,AC,Óleo Combustível,m3,  0 ,2022-09-10,
2008-05,AC,Óleo Combustível,m3,  0 ,2022-09-10,
2008-06,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-07,AC,Óleo Combustível,m3,  0 ,2022-09-10,
2008-08,AC,Óleo Combustível,m3,  28 ,2022-09-10,
2008-09,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-10,AC,Óleo Combustível,m3,  0 ,2022-09-10,
2008-11,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2008-12,AC,Óleo Combustível,m3,  0 ,2022-09-10,
2010-01,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-02,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-03,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-04,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-05,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-06,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-07,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-08,AC,Óleo Combustível,m3,  104 ,2022-09-10,
2010-09,AC,Óleo Combustível,m3,  29 ,2022-09-10,
2010-10,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-11,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2010-12,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-01,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-02,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-03,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-04,AC,Óleo Combustível,m3,  100 ,2022-09-10,
2012-05,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-06,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-07,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-08,AC,Óleo Combustível,m3,  136 ,2022-09-10,
2012-09,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-10,AC,Óleo Combustível,m3,  82 ,2022-09-10,
2012-11,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2012-12,AC,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-01,AL,Óleo Combustível,m3,525,2022-09-10,
2000-02,AL,Óleo Combustível,m3,496,2022-09-10,
2000-03,AL,Óleo Combustível,m3,616,2022-09-10,
2000-04,AL,Óleo Combustível,m3,623,2022-09-10,
2000-05,AL,Óleo Combustível,m3,638,2022-09-10,
2000-06,AL,Óleo Combustível,m3,532,2022-09-10,
2000-07,AL,Óleo Combustível,m3,593,2022-09-10,
2000-08,AL,Óleo Combustível,m3,589,2022-09-10,
2000-09,AL,Óleo Combustível,m3,505,2022-09-10,
2000-10,AL,Óleo Combustível,m3,423,2022-09-10,
2000-11,AL,Óleo Combustível,m3,491,2022-09-10,
2000-12,AL,Óleo Combustível,m3,391,2022-09-10,
2001-01,AL,Óleo Combustível,m3,488,2022-09-10,
2001-02,AL,Óleo Combustível,m3,361,2022-09-10,
2001-03,AL,Óleo Combustível,m3,444,2022-09-10,
2001-04,AL,Óleo Combustível,m3,447,2022-09-10,
2001-05,AL,Óleo Combustível,m3,463,2022-09-10,
2001-06,AL,Óleo Combustível,m3,473,2022-09-10,
2001-07,AL,Óleo Combustível,m3,598,2022-09-10,
2001-08,AL,Óleo Combustível,m3,411,2022-09-10,
2001-09,AL,Óleo Combustível,m3,520,2022-09-10,
2001-10,AL,Óleo Combustível,m3,648,2022-09-10,
2001-11,AL,Óleo Combustível,m3,573,2022-09-10,
2001-12,AL,Óleo Combustível,m3,490,2022-09-10,
2002-01,AL,Óleo Combustível,m3,699,2022-09-10,
2002-02,AL,Óleo Combustível,m3,520,2022-09-10,
2002-03,AL,Óleo Combustível,m3,557,2022-09-10,
2002-04,AL,Óleo Combustível,m3,599,2022-09-10,
2002-05,AL,Óleo Combustível,m3,490,2022-09-10,
2002-06,AL,Óleo Combustível,m3,402,2022-09-10,
2002-07,AL,Óleo Combustível,m3,525,2022-09-10,
2002-08,AL,Óleo Combustível,m3,458,2022-09-10,
2002-09,AL,Óleo Combustível,m3,587,2022-09-10,
2002-10,AL,Óleo Combustível,m3,679,2022-09-10,
2002-11,AL,Óleo Combustível,m3,500,2022-09-10,
2002-12,AL,Óleo Combustível,m3,454,2022-09-10,
2003-01,AL,Óleo Combustível,m3,588,2022-09-10,
2003-02,AL,Óleo Combustível,m3,519,2022-09-10,
2003-03,AL,Óleo Combustível,m3,465,2022-09-10,
2003-04,AL,Óleo Combustível,m3,500,2022-09-10,
2003-05,AL,Óleo Combustível,m3,458,2022-09-10,
2003-06,AL,Óleo Combustível,m3,304,2022-09-10,
2003-07,AL,Óleo Combustível,m3,291,2022-09-10,
2003-08,AL,Óleo Combustível,m3,349,2022-09-10,
2003-09,AL,Óleo Combustível,m3,382,2022-09-10,
2003-10,AL,Óleo Combustível,m3,360,2022-09-10,
2003-11,AL,Óleo Combustível,m3,328,2022-09-10,
2003-12,AL,Óleo Combustível,m3,437,2022-09-10,
2004-01,AL,Óleo Combustível,m3,341,2022-09-10,
2004-02,AL,Óleo Combustível,m3,284,2022-09-10,
2004-03,AL,Óleo Combustível,m3,394,2022-09-10,
2004-04,AL,Óleo Combustível,m3,187,2022-09-10,
2004-05,AL,Óleo Combustível,m3,255,2022-09-10,
2004-06,AL,Óleo Combustível,m3,233,2022-09-10,
2004-07,AL,Óleo Combustível,m3,358,2022-09-10,
2004-08,AL,Óleo Combustível,m3,450,2022-09-10,
2004-09,AL,Óleo Combustível,m3,291,2022-09-10,
2004-10,AL,Óleo Combustível,m3,172,2022-09-10,
2004-11,AL,Óleo Combustível,m3,286,2022-09-10,
2004-12,AL,Óleo Combustível,m3,274,2022-09-10,
2005-01,AL,Óleo Combustível,m3,211,2022-09-10,
2005-02,AL,Óleo Combustível,m3,146,2022-09-10,
2005-03,AL,Óleo Combustível,m3,307,2022-09-10,
2005-04,AL,Óleo Combustível,m3,263,2022-09-10,
2005-05,AL,Óleo Combustível,m3,402,2022-09-10,
2005-06,AL,Óleo Combustível,m3,233,2022-09-10,
2005-07,AL,Óleo Combustível,m3,267,2022-09-10,
2005-08,AL,Óleo Combustível,m3,148,2022-09-10,
2005-09,AL,Óleo Combustível,m3,176,2022-09-10,
2005-10,AL,Óleo Combustível,m3,174,2022-09-10,
2005-11,AL,Óleo Combustível,m3,169,2022-09-10,
2005-12,AL,Óleo Combustível,m3,232,2022-09-10,
2006-01,AL,Óleo Combustível,m3,209,2022-09-10,
2006-02,AL,Óleo Combustível,m3,165,2022-09-10,
2006-03,AL,Óleo Combustível,m3,316,2022-09-10,
2006-04,AL,Óleo Combustível,m3,226,2022-09-10,
2006-05,AL,Óleo Combustível,m3,212,2022-09-10,
2006-06,AL,Óleo Combustível,m3,241,2022-09-10,
2006-07,AL,Óleo Combustível,m3,241,2022-09-10,
2006-08,AL,Óleo Combustível,m3,172,2022-09-10,
2006-09,AL,Óleo Combustível,m3,277,2022-09-10,
2006-10,AL,Óleo Combustível,m3,216,2022-09-10,
2006-11,AL,Óleo Combustível,m3,283,2022-09-10,
2006-12,AL,Óleo Combustível,m3,285,2022-09-10,
2007-01,AL,Óleo Combustível,m3,191,2022-09-10,
2007-02,AL,Óleo Combustível,m3,124,2022-09-10,
2007-03,AL,Óleo Combustível,m3,179,2022-09-10,
2007-04,AL,Óleo Combustível,m3,251,2022-09-10,
2007-05,AL,Óleo Combustível,m3,235,2022-09-10,
2007-06,AL,Óleo Combustível,m3,160,2022-09-10,
2007-07,AL,Óleo Combustível,m3,105,2022-09-10,
2007-08,AL,Óleo Combustível,m3,122,2022-09-10,
2007-09,AL,Óleo Combustível,m3,175,2022-09-10,
2007-10,AL,Óleo Combustível,m3,220,2022-09-10,
2007-11,AL,Óleo Combustível,m3,170,2022-09-10,
2007-12,AL,Óleo Combustível,m3,162,2022-09-10,
2008-01,AL,Óleo Combustível,m3,160,2022-09-10,
2008-02,AL,Óleo Combustível,m3,159,2022-09-10,
2008-03,AL,Óleo Combustível,m3,117,2022-09-10,
2008-04,AL,Óleo Combustível,m3,91,2022-09-10,
2008-05,AL,Óleo Combustível,m3,91,2022-09-10,
2008-06,AL,Óleo Combustível,m3,78,2022-09-10,
2008-07,AL,Óleo Combustível,m3,91,2022-09-10,
2008-08,AL,Óleo Combustível,m3,94,2022-09-10,
2008-09,AL,Óleo Combustível,m3,89,2022-09-10,
2008-10,AL,Óleo Combustível,m3,128,2022-09-10,
2008-11,AL,Óleo Combustível,m3,89,2022-09-10,
2008-12,AL,Óleo Combustível,m3,118,2022-09-10,
2009-01,AL,Óleo Combustível,m3,197,2022-09-10,
2009-02,AL,Óleo Combustível,m3,101,2022-09-10,
2009-03,AL,Óleo Combustível,m3,89,2022-09-10,
2009-04,AL,Óleo Combustível,m3,115,2022-09-10,
2009-05,AL,Óleo Combustível,m3,78,2022-09-10,
2009-06,AL,Óleo Combustível,m3,38,2022-09-10,
2009-07,AL,Óleo Combustível,m3,100,2022-09-10,
2009-08,AL,Óleo Combustível,m3,94,2022-09-10,
2009-09,AL,Óleo Combustível,m3,50,2022-09-10,
2009-10,AL,Óleo Combustível,m3,91,2022-09-10,
2009-11,AL,Óleo Combustível,m3,77,2022-09-10,
2009-12,AL,Óleo Combustível,m3,25,2022-09-10,
2010-01,AL,Óleo Combustível,m3,50,2022-09-10,
2010-02,AL,Óleo Combustível,m3,41,2022-09-10,
2010-03,AL,Óleo Combustível,m3,119,2022-09-10,
2010-04,AL,Óleo Combustível,m3,81,2022-09-10,
2010-05,AL,Óleo Combustível,m3,94,2022-09-10,
2010-06,AL,Óleo Combustível,m3,71,2022-09-10,
2010-07,AL,Óleo Combustível,m3,98,2022-09-10,
2010-08,AL,Óleo Combustível,m3,152,2022-09-10,
2010-09,AL,Óleo Combustível,m3,213,2022-09-10,
2010-10,AL,Óleo Combustível,m3,193,2022-09-10,
2010-11,AL,Óleo Combustível,m3,152,2022-09-10,
2010-12,AL,Óleo Combustível,m3,28,2022-09-10,
2011-01,AL,Óleo Combustível,m3,86,2022-09-10,
2011-02,AL,Óleo Combustível,m3,70,2022-09-10,
2011-03,AL,Óleo Combustível,m3,85,2022-09-10,
2011-04,AL,Óleo Combustível,m3,42,2022-09-10,
2011-05,AL,Óleo Combustível,m3,83,2022-09-10,
2011-06,AL,Óleo Combustível,m3,14,2022-09-10,
2011-07,AL,Óleo Combustível,m3,182,2022-09-10,
2011-08,AL,Óleo Combustível,m3,153,2022-09-10,
2011-09,AL,Óleo Combustível,m3,152,2022-09-10,
2011-10,AL,Óleo Combustível,m3,56,2022-09-10,
2011-11,AL,Óleo Combustível,m3,69,2022-09-10,
2011-12,AL,Óleo Combustível,m3,112,2022-09-10,
2012-01,AL,Óleo Combustível,m3,  97 ,2022-09-10,
2012-02,AL,Óleo Combustível,m3,  111 ,2022-09-10,
2012-03,AL,Óleo Combustível,m3,  84 ,2022-09-10,
2012-04,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2012-05,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2012-06,AL,Óleo Combustível,m3,  26 ,2022-09-10,
2012-07,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2012-08,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2012-09,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2012-10,AL,Óleo Combustível,m3,  61 ,2022-09-10,
2012-11,AL,Óleo Combustível,m3,  84 ,2022-09-10,
2012-12,AL,Óleo Combustível,m3,  55 ,2022-09-10,
2013-01,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2013-02,AL,Óleo Combustível,m3,  56 ,2022-09-10,
2013-03,AL,Óleo Combustível,m3,  98 ,2022-09-10,
2013-04,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2013-05,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2013-06,AL,Óleo Combustível,m3,  56 ,2022-09-10,
2013-07,AL,Óleo Combustível,m3,  109 ,2022-09-10,
2013-08,AL,Óleo Combustível,m3,  54 ,2022-09-10,
2013-09,AL,Óleo Combustível,m3,  83 ,2022-09-10,
2013-10,AL,Óleo Combustível,m3,  140 ,2022-09-10,
2013-11,AL,Óleo Combustível,m3,  183 ,2022-09-10,
2013-12,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2014-01,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2014-02,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2014-03,AL,Óleo Combustível,m3,  70 ,2022-09-10,
2014-04,AL,Óleo Combustível,m3,  110 ,2022-09-10,
2014-05,AL,Óleo Combustível,m3,  99 ,2022-09-10,
2014-06,AL,Óleo Combustível,m3,  70 ,2022-09-10,
2014-07,AL,Óleo Combustível,m3,  84 ,2022-09-10,
2014-08,AL,Óleo Combustível,m3,  70 ,2022-09-10,
2014-09,AL,Óleo Combustível,m3,  56 ,2022-09-10,
2014-10,AL,Óleo Combustível,m3,  43 ,2022-09-10,
2014-11,AL,Óleo Combustível,m3,  87 ,2022-09-10,
2014-12,AL,Óleo Combustível,m3,  57 ,2022-09-10,
2015-01,AL,Óleo Combustível,m3,43,2022-09-10,
2015-02,AL,Óleo Combustível,m3,43,2022-09-10,
2015-03,AL,Óleo Combustível,m3,56,2022-09-10,
2015-04,AL,Óleo Combustível,m3,43,2022-09-10,
2015-05,AL,Óleo Combustível,m3,56,2022-09-10,
2015-06,AL,Óleo Combustível,m3,56,2022-09-10,
2015-07,AL,Óleo Combustível,m3,57,2022-09-10,
2015-08,AL,Óleo Combustível,m3,70,2022-09-10,
2015-09,AL,Óleo Combustível,m3,71,2022-09-10,
2015-10,AL,Óleo Combustível,m3,71,2022-09-10,
2015-11,AL,Óleo Combustível,m3,57,2022-09-10,
2015-12,AL,Óleo Combustível,m3,42,2022-09-10,
2016-01,AL,Óleo Combustível,m3,  43 ,2022-09-10,
2016-02,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2016-03,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2016-04,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2016-05,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2016-06,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2016-07,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2016-08,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2016-09,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2016-10,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2016-11,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2016-12,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2017-01,AL,Óleo Combustível,m3,14,2022-09-10,
2017-02,AL,Óleo Combustível,m3,14,2022-09-10,
2017-03,AL,Óleo Combustível,m3,56,2022-09-10,
2017-04,AL,Óleo Combustível,m3,42,2022-09-10,
2017-05,AL,Óleo Combustível,m3,14,2022-09-10,
2017-06,AL,Óleo Combustível,m3,42,2022-09-10,
2017-07,AL,Óleo Combustível,m3,42,2022-09-10,
2017-08,AL,Óleo Combustível,m3,29,2022-09-10,
2017-09,AL,Óleo Combustível,m3,42,2022-09-10,
2017-10,AL,Óleo Combustível,m3,14,2022-09-10,
2017-11,AL,Óleo Combustível,m3,14,2022-09-10,
2017-12,AL,Óleo Combustível,m3,43,2022-09-10,
2018-01,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2018-02,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2018-03,AL,Óleo Combustível,m3,  27 ,2022-09-10,
2018-04,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2018-05,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2018-06,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2018-07,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2018-08,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2018-09,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2018-10,AL,Óleo Combustível,m3,  29 ,2022-09-10,
2018-11,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2018-12,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-01,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2019-02,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-03,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-04,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-05,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-06,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2019-07,AL,Óleo Combustível,m3,  27 ,2022-09-10,
2019-08,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2019-09,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2019-10,AL,Óleo Combustível,m3,  57 ,2022-09-10,
2019-11,AL,Óleo Combustível,m3,  14 ,2022-09-10,
2019-12,AL,Óleo Combustível,m3,  42 ,2022-09-10,
2020-01,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2020-02,AL,Óleo Combustível,m3,  -   ,2022-09-10,
2020-03,AL,Óleo Combustível,m3,  41 ,2022-09-10,
2020-04,AL,Óleo Combustível,m3,  41 ,2022-09-10,
2020-05,AL,Óleo Combustível,m3,  28 ,2022-09-10,
2020-06,AL,Óleo Combustível,m3,  27 ,2022-09-10,
2020-07,AL,Óleo Combustível,m3,  41 ,2022-09-10,
2020-08,AL,Óleo Combustível,m3,  55 ,2022-09-10,
2020-09,AL,Óleo Combustível,m3,  27 ,2022-09-10,
2020-10,AL,Óleo Combustível,m3,  41 ,2022-09-10,
2020-11,AL,Óleo Combustível,m3,  40 ,2022-09-10,
2020-12,AL,Óleo Combustível,m3,  55 ,2022-09-10,
2021-01,AL,Óleo Combustível,m3,28,2022-09-10,
2021-02,AL,Óleo Combustível,m3,28,2022-09-10,
2021-03,AL,Óleo Combustível,m3,14,2022-09-10,
2021-04,AL,Óleo Combustível,m3,42,2022-09-10,
2021-05,AL,Óleo Combustível,m3,69,2022-09-10,
2021-06,AL,Óleo Combustível,m3,74,2022-09-10,
2021-07,AL,Óleo Combustível,m3,69,2022-09-10,
2021-08,AL,Óleo Combustível,m3,71,2022-09-10,
2021-09,AL,Óleo Combustível,m3,56,2022-09-10,
2021-10,AL,Óleo Combustível,m3,72,2022-09-10,
2021-11,AL,Óleo Combustível,m3,71,2022-09-10,
2021-12,AL,Óleo Combustível,m3,55,2022-09-10,
2022-01,AL,Óleo Combustível,m3,41.0,2022-09-10,
2022-02,AL,Óleo Combustível,m3,42.0,2022-09-10,
2022-03,AL,Óleo Combustível,m3,69.0,2022-09-10,
2022-04,AL,Óleo Combustível,m3,31.0,2022-09-10,
2022-05,AL,Óleo Combustível,m3,41.0,2022-09-10,
2022-06,AL,Óleo Combustível,m3,60.0,2022-09-10,
2022-07,AL,Óleo Combustível,m3,,2022-09-10,
2022-08,AL,Óleo Combustível,m3,,2022-09-10,
2022-09,AL,Óleo Combustível,m3,,2022-09-10,
2022-10,AL,Óleo Combustível,m3,,2022-09-10,
2022-11,AL,Óleo Combustível,m3,,2022-09-10,
2022-12,AL,Óleo Combustível,m3,,2022-09-10,
2000-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2000-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2001-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2002-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2003-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2004-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2005-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2006-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-01,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-02,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-03,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-04,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-05,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-06,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-07,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-08,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-09,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-10,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-11,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
2007-12,AP,Óleo Combustível,m3,  NaN   ,2022-09-10,
