ano_mês,uf,produto,unid,volume,criado_em,ano
2000-01,AC,Óleo Diesel,m3,18.025,2022-09-11,
2000-02,AC,Óleo Diesel,m3,18.336,2022-09-11,
2000-03,AC,Óleo Diesel,m3,16.654,2022-09-11,
2000-04,AC,Óleo Diesel,m3,15.146,2022-09-11,
2000-05,AC,Óleo Diesel,m3,18.681,2022-09-11,
2000-06,AC,Óleo Diesel,m3,17.949,2022-09-11,
2000-07,AC,Óleo Diesel,m3,17.466,2022-09-11,
2000-08,AC,Óleo Diesel,m3,19.174,2022-09-11,
2000-09,AC,Óleo Diesel,m3,19.505,2022-09-11,
2000-10,AC,Óleo Diesel,m3,19.96,2022-09-11,
2000-11,AC,Óleo Diesel,m3,19.349,2022-09-11,
2000-12,AC,Óleo Diesel,m3,18.796,2022-09-11,
2001-01,AC,Óleo Diesel,m3,20.061,2022-09-11,
2001-02,AC,Óleo Diesel,m3,16.449,2022-09-11,
2001-03,AC,Óleo Diesel,m3,20.859,2022-09-11,
2001-04,AC,Óleo Diesel,m3,17.388,2022-09-11,
2001-05,AC,Óleo Diesel,m3,20.052,2022-09-11,
2001-06,AC,Óleo Diesel,m3,18.046,2022-09-11,
2001-07,AC,Óleo Diesel,m3,19.756,2022-09-11,
2001-08,AC,Óleo Diesel,m3,21.717,2022-09-11,
2001-09,AC,Óleo Diesel,m3,19.918,2022-09-11,
2001-10,AC,Óleo Diesel,m3,21.209,2022-09-11,
2001-11,AC,Óleo Diesel,m3,20.826,2022-09-11,
2001-12,AC,Óleo Diesel,m3,17.373,2022-09-11,
2002-01,AC,Óleo Diesel,m3,17.206,2022-09-11,
2002-02,AC,Óleo Diesel,m3,17.532,2022-09-11,
2002-03,AC,Óleo Diesel,m3,20.922,2022-09-11,
2002-04,AC,Óleo Diesel,m3,17.568,2022-09-11,
2002-05,AC,Óleo Diesel,m3,18.1,2022-09-11,
2002-06,AC,Óleo Diesel,m3,18.127,2022-09-11,
2002-07,AC,Óleo Diesel,m3,19.541,2022-09-11,
2002-08,AC,Óleo Diesel,m3,22.026,2022-09-11,
2002-09,AC,Óleo Diesel,m3,21.953,2022-09-11,
2002-10,AC,Óleo Diesel,m3,20.736,2022-09-11,
2002-11,AC,Óleo Diesel,m3,20.072,2022-09-11,
2002-12,AC,Óleo Diesel,m3,18.238,2022-09-11,
2003-01,AC,Óleo Diesel,m3,22.258,2022-09-11,
2003-02,AC,Óleo Diesel,m3,15.974,2022-09-11,
2003-03,AC,Óleo Diesel,m3,18.934,2022-09-11,
2003-04,AC,Óleo Diesel,m3,12.995,2022-09-11,
2003-05,AC,Óleo Diesel,m3,14.315,2022-09-11,
2003-06,AC,Óleo Diesel,m3,14.376,2022-09-11,
2003-07,AC,Óleo Diesel,m3,16.452,2022-09-11,
2003-08,AC,Óleo Diesel,m3,14.314,2022-09-11,
2003-09,AC,Óleo Diesel,m3,14.907,2022-09-11,
2003-10,AC,Óleo Diesel,m3,15.462,2022-09-11,
2003-11,AC,Óleo Diesel,m3,13.137,2022-09-11,
2003-12,AC,Óleo Diesel,m3,13.171,2022-09-11,
2004-01,AC,Óleo Diesel,m3,16.615,2022-09-11,
2004-02,AC,Óleo Diesel,m3,10.302,2022-09-11,
2004-03,AC,Óleo Diesel,m3,12.362,2022-09-11,
2004-04,AC,Óleo Diesel,m3,12.795,2022-09-11,
2004-05,AC,Óleo Diesel,m3,10.429,2022-09-11,
2004-06,AC,Óleo Diesel,m3,9.825,2022-09-11,
2004-07,AC,Óleo Diesel,m3,13.709,2022-09-11,
2004-08,AC,Óleo Diesel,m3,15.125,2022-09-11,
2004-09,AC,Óleo Diesel,m3,14.318,2022-09-11,
2004-10,AC,Óleo Diesel,m3,15.646,2022-09-11,
2004-11,AC,Óleo Diesel,m3,14.639,2022-09-11,
2004-12,AC,Óleo Diesel,m3,13.135,2022-09-11,
2005-01,AC,Óleo Diesel,m3,16.593,2022-09-11,
2005-02,AC,Óleo Diesel,m3,10.287,2022-09-11,
2005-03,AC,Óleo Diesel,m3,12.078,2022-09-11,
2005-04,AC,Óleo Diesel,m3,12.073,2022-09-11,
2005-05,AC,Óleo Diesel,m3,13.306,2022-09-11,
2005-06,AC,Óleo Diesel,m3,14.933,2022-09-11,
2005-07,AC,Óleo Diesel,m3,15.213,2022-09-11,
2005-08,AC,Óleo Diesel,m3,16.906,2022-09-11,
2005-09,AC,Óleo Diesel,m3,17.155,2022-09-11,
2005-10,AC,Óleo Diesel,m3,14.545,2022-09-11,
2005-11,AC,Óleo Diesel,m3,12.807,2022-09-11,
2005-12,AC,Óleo Diesel,m3,13.19,2022-09-11,
2006-01,AC,Óleo Diesel,m3,12.545,2022-09-11,
2006-02,AC,Óleo Diesel,m3,15.457,2022-09-11,
2006-03,AC,Óleo Diesel,m3,12.153,2022-09-11,
2006-04,AC,Óleo Diesel,m3,11.142,2022-09-11,
2006-05,AC,Óleo Diesel,m3,8.876,2022-09-11,
2006-06,AC,Óleo Diesel,m3,9.344,2022-09-11,
2006-07,AC,Óleo Diesel,m3,10.337,2022-09-11,
2006-08,AC,Óleo Diesel,m3,11.649,2022-09-11,
2006-09,AC,Óleo Diesel,m3,11.855,2022-09-11,
2006-10,AC,Óleo Diesel,m3,11.277,2022-09-11,
2006-11,AC,Óleo Diesel,m3,9.105,2022-09-11,
2006-12,AC,Óleo Diesel,m3,8.241,2022-09-11,
2007-01,AC,Óleo Diesel,m3,12.727,2022-09-11,
2007-02,AC,Óleo Diesel,m3,7.942,2022-09-11,
2007-03,AC,Óleo Diesel,m3,9.007,2022-09-11,
2007-04,AC,Óleo Diesel,m3,7.912,2022-09-11,
2007-05,AC,Óleo Diesel,m3,8.808,2022-09-11,
2007-06,AC,Óleo Diesel,m3,10.031,2022-09-11,
2007-07,AC,Óleo Diesel,m3,11.214,2022-09-11,
2007-08,AC,Óleo Diesel,m3,12.46,2022-09-11,
2007-09,AC,Óleo Diesel,m3,11.199,2022-09-11,
2007-10,AC,Óleo Diesel,m3,12.817,2022-09-11,
2007-11,AC,Óleo Diesel,m3,10.347,2022-09-11,
2007-12,AC,Óleo Diesel,m3,9.211,2022-09-11,
2008-01,AC,Óleo Diesel,m3,14.317,2022-09-11,
2008-02,AC,Óleo Diesel,m3,7.337,2022-09-11,
2008-03,AC,Óleo Diesel,m3,7.948,2022-09-11,
2008-04,AC,Óleo Diesel,m3,7.604,2022-09-11,
2008-05,AC,Óleo Diesel,m3,9.42,2022-09-11,
2008-06,AC,Óleo Diesel,m3,10.208,2022-09-11,
2008-07,AC,Óleo Diesel,m3,11.468,2022-09-11,
2008-08,AC,Óleo Diesel,m3,12.031,2022-09-11,
2008-09,AC,Óleo Diesel,m3,13.089,2022-09-11,
2008-10,AC,Óleo Diesel,m3,16.164,2022-09-11,
2008-11,AC,Óleo Diesel,m3,9.618,2022-09-11,
2008-12,AC,Óleo Diesel,m3,8.966,2022-09-11,
2009-01,AC,Óleo Diesel,m3,12.555,2022-09-11,
2009-02,AC,Óleo Diesel,m3,6.724,2022-09-11,
2009-03,AC,Óleo Diesel,m3,7.434,2022-09-11,
2009-04,AC,Óleo Diesel,m3,7.082,2022-09-11,
2009-05,AC,Óleo Diesel,m3,7.759,2022-09-11,
2009-06,AC,Óleo Diesel,m3,8.924,2022-09-11,
2009-07,AC,Óleo Diesel,m3,13.492,2022-09-11,
2009-08,AC,Óleo Diesel,m3,14.084,2022-09-11,
2009-09,AC,Óleo Diesel,m3,15.185,2022-09-11,
2009-10,AC,Óleo Diesel,m3,15.228,2022-09-11,
2009-11,AC,Óleo Diesel,m3,9.515,2022-09-11,
2009-12,AC,Óleo Diesel,m3,8.891,2022-09-11,
2010-01,AC,Óleo Diesel,m3,11.941,2022-09-11,
2010-02,AC,Óleo Diesel,m3,7.065,2022-09-11,
2010-03,AC,Óleo Diesel,m3,9.314,2022-09-11,
2010-04,AC,Óleo Diesel,m3,9.354,2022-09-11,
2010-05,AC,Óleo Diesel,m3,11.08,2022-09-11,
2010-06,AC,Óleo Diesel,m3,13.201,2022-09-11,
2010-07,AC,Óleo Diesel,m3,16.551,2022-09-11,
2010-08,AC,Óleo Diesel,m3,15.966,2022-09-11,
2010-09,AC,Óleo Diesel,m3,16.265,2022-09-11,
2010-10,AC,Óleo Diesel,m3,17.435,2022-09-11,
2010-11,AC,Óleo Diesel,m3,13.508,2022-09-11,
2010-12,AC,Óleo Diesel,m3,10.518,2022-09-11,
2011-01,AC,Óleo Diesel,m3,13.34,2022-09-11,
2011-02,AC,Óleo Diesel,m3,9.235,2022-09-11,
2011-03,AC,Óleo Diesel,m3,10.036,2022-09-11,
2011-04,AC,Óleo Diesel,m3,8.388,2022-09-11,
2011-05,AC,Óleo Diesel,m3,11.181,2022-09-11,
2011-06,AC,Óleo Diesel,m3,12.857,2022-09-11,
2011-07,AC,Óleo Diesel,m3,14.775,2022-09-11,
2011-08,AC,Óleo Diesel,m3,15.133,2022-09-11,
2011-09,AC,Óleo Diesel,m3,17.055,2022-09-11,
2011-10,AC,Óleo Diesel,m3,15.667,2022-09-11,
2011-11,AC,Óleo Diesel,m3,13.921,2022-09-11,
2011-12,AC,Óleo Diesel,m3,16.044,2022-09-11,
2012-01,AC,Óleo Diesel,m3,17.186,2022-09-11,
2012-02,AC,Óleo Diesel,m3,12.518,2022-09-11,
2012-03,AC,Óleo Diesel,m3,15.174,2022-09-11,
2012-04,AC,Óleo Diesel,m3,16.807,2022-09-11,
2012-05,AC,Óleo Diesel,m3,18.987,2022-09-11,
2012-06,AC,Óleo Diesel,m3,19.347,2022-09-11,
2012-07,AC,Óleo Diesel,m3,18.912,2022-09-11,
2012-08,AC,Óleo Diesel,m3,19.445,2022-09-11,
2012-09,AC,Óleo Diesel,m3,19.106,2022-09-11,
2012-10,AC,Óleo Diesel,m3,21.422,2022-09-11,
2012-11,AC,Óleo Diesel,m3,19.725,2022-09-11,
2012-12,AC,Óleo Diesel,m3,16.246,2022-09-11,
2013-01,AC,Óleo Diesel,m3,10.546,2022-09-11,
2013-02,AC,Óleo Diesel,m3,11.664,2022-09-11,
2013-03,AC,Óleo Diesel,m3,10.356,2022-09-11,
2013-04,AC,Óleo Diesel,m3,12.082,2022-09-11,
2013-05,AC,Óleo Diesel,m3,12.834,2022-09-11,
2013-06,AC,Óleo Diesel,m3,12.922,2022-09-11,
2013-07,AC,Óleo Diesel,m3,14.512,2022-09-11,
2013-08,AC,Óleo Diesel,m3,15.217,2022-09-11,
2013-09,AC,Óleo Diesel,m3,14.854,2022-09-11,
2013-10,AC,Óleo Diesel,m3,15.687,2022-09-11,
2013-11,AC,Óleo Diesel,m3,13.953,2022-09-11,
2013-12,AC,Óleo Diesel,m3,12.737,2022-09-11,
2014-01,AC,Óleo Diesel,m3,12.473,2022-09-11,
2014-02,AC,Óleo Diesel,m3,12.054,2022-09-11,
2014-03,AC,Óleo Diesel,m3,10.462,2022-09-11,
2014-04,AC,Óleo Diesel,m3,11.876,2022-09-11,
2014-05,AC,Óleo Diesel,m3,12.915,2022-09-11,
2014-06,AC,Óleo Diesel,m3,13.873,2022-09-11,
2014-07,AC,Óleo Diesel,m3,15.84,2022-09-11,
2014-08,AC,Óleo Diesel,m3,14.816,2022-09-11,
2014-09,AC,Óleo Diesel,m3,16.703,2022-09-11,
2014-10,AC,Óleo Diesel,m3,16.864,2022-09-11,
2014-11,AC,Óleo Diesel,m3,13.622,2022-09-11,
2014-12,AC,Óleo Diesel,m3,15.493,2022-09-11,
2015-01,AC,Óleo Diesel,m3,12.014,2022-09-11,
2015-02,AC,Óleo Diesel,m3,10.052,2022-09-11,
2015-03,AC,Óleo Diesel,m3,12.457,2022-09-11,
2015-04,AC,Óleo Diesel,m3,11.713,2022-09-11,
2015-05,AC,Óleo Diesel,m3,11.712,2022-09-11,
2015-06,AC,Óleo Diesel,m3,13.877,2022-09-11,
2015-07,AC,Óleo Diesel,m3,14.155,2022-09-11,
2015-08,AC,Óleo Diesel,m3,15.06,2022-09-11,
2015-09,AC,Óleo Diesel,m3,15.675,2022-09-11,
2015-10,AC,Óleo Diesel,m3,16.071,2022-09-11,
2015-11,AC,Óleo Diesel,m3,13.683,2022-09-11,
2015-12,AC,Óleo Diesel,m3,13.991,2022-09-11,
2016-01,AC,Óleo Diesel,m3,11.248,2022-09-11,
2016-02,AC,Óleo Diesel,m3,12.047,2022-09-11,
2016-03,AC,Óleo Diesel,m3,12.921,2022-09-11,
2016-04,AC,Óleo Diesel,m3,13.269,2022-09-11,
2016-05,AC,Óleo Diesel,m3,13.508,2022-09-11,
2016-06,AC,Óleo Diesel,m3,13.472,2022-09-11,
2016-07,AC,Óleo Diesel,m3,13.956,2022-09-11,
2016-08,AC,Óleo Diesel,m3,14.724,2022-09-11,
2016-09,AC,Óleo Diesel,m3,13.314,2022-09-11,
2016-10,AC,Óleo Diesel,m3,14.149,2022-09-11,
2016-11,AC,Óleo Diesel,m3,13.146,2022-09-11,
2016-12,AC,Óleo Diesel,m3,12.099,2022-09-11,
2017-01,AC,Óleo Diesel,m3,10.236,2022-09-11,
2017-02,AC,Óleo Diesel,m3,10.182,2022-09-11,
2017-03,AC,Óleo Diesel,m3,11.881,2022-09-11,
2017-04,AC,Óleo Diesel,m3,11.272,2022-09-11,
2017-05,AC,Óleo Diesel,m3,12.772,2022-09-11,
2017-06,AC,Óleo Diesel,m3,13.448,2022-09-11,
2017-07,AC,Óleo Diesel,m3,13.696,2022-09-11,
2017-08,AC,Óleo Diesel,m3,14.171,2022-09-11,
2017-09,AC,Óleo Diesel,m3,14.399,2022-09-11,
2017-10,AC,Óleo Diesel,m3,14.548,2022-09-11,
2017-11,AC,Óleo Diesel,m3,12.61,2022-09-11,
2017-12,AC,Óleo Diesel,m3,11.913,2022-09-11,
2018-01,AC,Óleo Diesel,m3,11.181,2022-09-11,
2018-02,AC,Óleo Diesel,m3,9.807,2022-09-11,
2018-03,AC,Óleo Diesel,m3,12.081,2022-09-11,
2018-04,AC,Óleo Diesel,m3,11.571,2022-09-11,
2018-05,AC,Óleo Diesel,m3,12.986,2022-09-11,
2018-06,AC,Óleo Diesel,m3,11.809,2022-09-11,
2018-07,AC,Óleo Diesel,m3,14.329,2022-09-11,
2018-08,AC,Óleo Diesel,m3,14.592,2022-09-11,
2018-09,AC,Óleo Diesel,m3,13.535,2022-09-11,
2018-10,AC,Óleo Diesel,m3,14.703,2022-09-11,
2018-11,AC,Óleo Diesel,m3,13.41,2022-09-11,
2018-12,AC,Óleo Diesel,m3,11.893,2022-09-11,
2019-01,AC,Óleo Diesel,m3,11.182,2022-09-11,
2019-02,AC,Óleo Diesel,m3,10.403,2022-09-11,
2019-03,AC,Óleo Diesel,m3,10.818,2022-09-11,
2019-04,AC,Óleo Diesel,m3,12.169,2022-09-11,
2019-05,AC,Óleo Diesel,m3,13.567,2022-09-11,
2019-06,AC,Óleo Diesel,m3,12.697,2022-09-11,
2019-07,AC,Óleo Diesel,m3,15.313,2022-09-11,
2019-08,AC,Óleo Diesel,m3,14.482,2022-09-11,
2019-09,AC,Óleo Diesel,m3,14.193,2022-09-11,
2019-10,AC,Óleo Diesel,m3,14.873,2022-09-11,
2019-11,AC,Óleo Diesel,m3,12.865,2022-09-11,
2019-12,AC,Óleo Diesel,m3,12.845,2022-09-11,
2020-01,AC,Óleo Diesel,m3,12.382,2022-09-11,
2020-02,AC,Óleo Diesel,m3,11.442,2022-09-11,
2020-03,AC,Óleo Diesel,m3,12.07,2022-09-11,
2020-04,AC,Óleo Diesel,m3,11.847,2022-09-11,
2020-05,AC,Óleo Diesel,m3,12.194,2022-09-11,
2020-06,AC,Óleo Diesel,m3,12.308,2022-09-11,
2020-07,AC,Óleo Diesel,m3,14.428,2022-09-11,
2020-08,AC,Óleo Diesel,m3,14.726,2022-09-11,
2020-09,AC,Óleo Diesel,m3,15.661,2022-09-11,
2020-10,AC,Óleo Diesel,m3,15.957,2022-09-11,
2020-11,AC,Óleo Diesel,m3,14.131,2022-09-11,
2020-12,AC,Óleo Diesel,m3,13.727,2022-09-11,
2021-01,AC,Óleo Diesel,m3,11.933,2022-09-11,
2021-02,AC,Óleo Diesel,m3,9.762,2022-09-11,
2021-03,AC,Óleo Diesel,m3,11.928,2022-09-11,
2021-04,AC,Óleo Diesel,m3,11.927,2022-09-11,
2021-05,AC,Óleo Diesel,m3,12.741,2022-09-11,
2021-06,AC,Óleo Diesel,m3,13.084,2022-09-11,
2021-07,AC,Óleo Diesel,m3,14.359,2022-09-11,
2021-08,AC,Óleo Diesel,m3,15.032,2022-09-11,
2021-09,AC,Óleo Diesel,m3,15.068,2022-09-11,
2021-10,AC,Óleo Diesel,m3,15.016,2022-09-11,
2021-11,AC,Óleo Diesel,m3,14.138,2022-09-11,
2021-12,AC,Óleo Diesel,m3,12.896,2022-09-11,
2022-01,AC,Óleo Diesel,m3,12.387,2022-09-11,
2022-02,AC,Óleo Diesel,m3,11.997,2022-09-11,
2022-03,AC,Óleo Diesel,m3,13.213,2022-09-11,
2022-04,AC,Óleo Diesel,m3,12.121,2022-09-11,
2022-05,AC,Óleo Diesel,m3,13.562,2022-09-11,
2022-06,AC,Óleo Diesel,m3,14.054,2022-09-11,
2022-07,AC,Óleo Diesel,m3,,2022-09-11,
2022-08,AC,Óleo Diesel,m3,,2022-09-11,
2022-09,AC,Óleo Diesel,m3,,2022-09-11,
2022-10,AC,Óleo Diesel,m3,,2022-09-11,
2022-11,AC,Óleo Diesel,m3,,2022-09-11,
2022-12,AC,Óleo Diesel,m3,,2022-09-11,
2000-01,AL,Óleo Diesel,m3,26.58,2022-09-11,
2000-02,AL,Óleo Diesel,m3,27.261,2022-09-11,
2000-03,AL,Óleo Diesel,m3,24.085,2022-09-11,
2000-04,AL,Óleo Diesel,m3,20.77,2022-09-11,
2000-05,AL,Óleo Diesel,m3,20.076,2022-09-11,
2000-06,AL,Óleo Diesel,m3,18.135,2022-09-11,
2000-07,AL,Óleo Diesel,m3,17.532,2022-09-11,
2000-08,AL,Óleo Diesel,m3,20.157,2022-09-11,
2000-09,AL,Óleo Diesel,m3,21.694,2022-09-11,
2000-10,AL,Óleo Diesel,m3,28.148,2022-09-11,
2000-11,AL,Óleo Diesel,m3,31.551,2022-09-11,
2000-12,AL,Óleo Diesel,m3,32.329,2022-09-11,
2001-01,AL,Óleo Diesel,m3,32.33,2022-09-11,
2001-02,AL,Óleo Diesel,m3,28.44,2022-09-11,
2001-03,AL,Óleo Diesel,m3,26.9,2022-09-11,
2001-04,AL,Óleo Diesel,m3,20.8,2022-09-11,
2001-05,AL,Óleo Diesel,m3,21.096,2022-09-11,
2001-06,AL,Óleo Diesel,m3,20.544,2022-09-11,
2001-07,AL,Óleo Diesel,m3,20.801,2022-09-11,
2001-08,AL,Óleo Diesel,m3,23.006,2022-09-11,
2001-09,AL,Óleo Diesel,m3,22.904,2022-09-11,
2001-10,AL,Óleo Diesel,m3,29.458,2022-09-11,
2001-11,AL,Óleo Diesel,m3,32.608,2022-09-11,
2001-12,AL,Óleo Diesel,m3,32.189,2022-09-11,
2002-01,AL,Óleo Diesel,m3,27.769,2022-09-11,
2002-02,AL,Óleo Diesel,m3,28.577,2022-09-11,
2002-03,AL,Óleo Diesel,m3,28.454,2022-09-11,
2002-04,AL,Óleo Diesel,m3,22.025,2022-09-11,
2002-05,AL,Óleo Diesel,m3,21.297,2022-09-11,
2002-06,AL,Óleo Diesel,m3,18.765,2022-09-11,
2002-07,AL,Óleo Diesel,m3,20.979,2022-09-11,
2002-08,AL,Óleo Diesel,m3,22.126,2022-09-11,
2002-09,AL,Óleo Diesel,m3,26.385,2022-09-11,
2002-10,AL,Óleo Diesel,m3,35.496,2022-09-11,
2002-11,AL,Óleo Diesel,m3,35.583,2022-09-11,
2002-12,AL,Óleo Diesel,m3,36.141,2022-09-11,
2003-01,AL,Óleo Diesel,m3,33.629,2022-09-11,
2003-02,AL,Óleo Diesel,m3,25.735,2022-09-11,
2003-03,AL,Óleo Diesel,m3,19.592,2022-09-11,
2003-04,AL,Óleo Diesel,m3,19.873,2022-09-11,
2003-05,AL,Óleo Diesel,m3,19.557,2022-09-11,
2003-06,AL,Óleo Diesel,m3,17.908,2022-09-11,
2003-07,AL,Óleo Diesel,m3,20.076,2022-09-11,
2003-08,AL,Óleo Diesel,m3,19.519,2022-09-11,
2003-09,AL,Óleo Diesel,m3,24.26,2022-09-11,
2003-10,AL,Óleo Diesel,m3,31.741,2022-09-11,
2003-11,AL,Óleo Diesel,m3,30.377,2022-09-11,
2003-12,AL,Óleo Diesel,m3,34.845,2022-09-11,
2004-01,AL,Óleo Diesel,m3,39.398,2022-09-11,
2004-02,AL,Óleo Diesel,m3,24.428,2022-09-11,
2004-03,AL,Óleo Diesel,m3,27.029,2022-09-11,
2004-04,AL,Óleo Diesel,m3,21.262,2022-09-11,
2004-05,AL,Óleo Diesel,m3,18.269,2022-09-11,
2004-06,AL,Óleo Diesel,m3,18.378,2022-09-11,
2004-07,AL,Óleo Diesel,m3,19.718,2022-09-11,
2004-08,AL,Óleo Diesel,m3,20.269,2022-09-11,
2004-09,AL,Óleo Diesel,m3,26.209,2022-09-11,
2004-10,AL,Óleo Diesel,m3,31.379,2022-09-11,
2004-11,AL,Óleo Diesel,m3,34.578,2022-09-11,
2004-12,AL,Óleo Diesel,m3,36.978,2022-09-11,
2005-01,AL,Óleo Diesel,m3,33.552,2022-09-11,
2005-02,AL,Óleo Diesel,m3,27.43,2022-09-11,
2005-03,AL,Óleo Diesel,m3,24.719,2022-09-11,
2005-04,AL,Óleo Diesel,m3,19.905,2022-09-11,
2005-05,AL,Óleo Diesel,m3,18.774,2022-09-11,
2005-06,AL,Óleo Diesel,m3,18.664,2022-09-11,
2005-07,AL,Óleo Diesel,m3,19.793,2022-09-11,
2005-08,AL,Óleo Diesel,m3,21.846,2022-09-11,
2005-09,AL,Óleo Diesel,m3,24.935,2022-09-11,
2005-10,AL,Óleo Diesel,m3,30.935,2022-09-11,
2005-11,AL,Óleo Diesel,m3,34.614,2022-09-11,
2005-12,AL,Óleo Diesel,m3,33.753,2022-09-11,
2006-01,AL,Óleo Diesel,m3,31.679,2022-09-11,
2006-02,AL,Óleo Diesel,m3,26.095,2022-09-11,
2006-03,AL,Óleo Diesel,m3,25.703,2022-09-11,
2006-04,AL,Óleo Diesel,m3,19.342,2022-09-11,
2006-05,AL,Óleo Diesel,m3,20.223,2022-09-11,
2006-06,AL,Óleo Diesel,m3,19.261,2022-09-11,
2006-07,AL,Óleo Diesel,m3,20.543,2022-09-11,
2006-08,AL,Óleo Diesel,m3,23.415,2022-09-11,
2006-09,AL,Óleo Diesel,m3,26.34,2022-09-11,
2006-10,AL,Óleo Diesel,m3,32.568,2022-09-11,
2006-11,AL,Óleo Diesel,m3,33.638,2022-09-11,
2006-12,AL,Óleo Diesel,m3,34.701,2022-09-11,
2007-01,AL,Óleo Diesel,m3,33.331,2022-09-11,
2007-02,AL,Óleo Diesel,m3,26.968,2022-09-11,
2007-03,AL,Óleo Diesel,m3,24.117,2022-09-11,
2007-04,AL,Óleo Diesel,m3,20.065,2022-09-11,
2007-05,AL,Óleo Diesel,m3,20.931,2022-09-11,
2007-06,AL,Óleo Diesel,m3,20.306,2022-09-11,
2007-07,AL,Óleo Diesel,m3,21.191,2022-09-11,
2007-08,AL,Óleo Diesel,m3,22.421,2022-09-11,
2007-09,AL,Óleo Diesel,m3,24.014,2022-09-11,
2007-10,AL,Óleo Diesel,m3,34.398,2022-09-11,
2007-11,AL,Óleo Diesel,m3,34.228,2022-09-11,
2007-12,AL,Óleo Diesel,m3,33.288,2022-09-11,
2008-01,AL,Óleo Diesel,m3,33.857,2022-09-11,
2008-02,AL,Óleo Diesel,m3,31.322,2022-09-11,
2008-03,AL,Óleo Diesel,m3,26.776,2022-09-11,
2008-04,AL,Óleo Diesel,m3,23.905,2022-09-11,
2008-05,AL,Óleo Diesel,m3,20.864,2022-09-11,
2008-06,AL,Óleo Diesel,m3,20.072,2022-09-11,
2008-07,AL,Óleo Diesel,m3,21.674,2022-09-11,
2008-08,AL,Óleo Diesel,m3,21.828,2022-09-11,
2008-09,AL,Óleo Diesel,m3,26.863,2022-09-11,
2008-10,AL,Óleo Diesel,m3,33.13,2022-09-11,
2008-11,AL,Óleo Diesel,m3,30.663,2022-09-11,
2008-12,AL,Óleo Diesel,m3,34.884,2022-09-11,
2009-01,AL,Óleo Diesel,m3,32.805,2022-09-11,
2009-02,AL,Óleo Diesel,m3,26.776,2022-09-11,
2009-03,AL,Óleo Diesel,m3,27.539,2022-09-11,
2009-04,AL,Óleo Diesel,m3,21.459,2022-09-11,
2009-05,AL,Óleo Diesel,m3,19.441,2022-09-11,
2009-06,AL,Óleo Diesel,m3,20.11,2022-09-11,
2009-07,AL,Óleo Diesel,m3,22.863,2022-09-11,
2009-08,AL,Óleo Diesel,m3,20.903,2022-09-11,
2009-09,AL,Óleo Diesel,m3,26.742,2022-09-11,
2009-10,AL,Óleo Diesel,m3,35.647,2022-09-11,
2009-11,AL,Óleo Diesel,m3,34.653,2022-09-11,
2009-12,AL,Óleo Diesel,m3,37.976,2022-09-11,
2010-01,AL,Óleo Diesel,m3,32.122,2022-09-11,
2010-02,AL,Óleo Diesel,m3,28.644,2022-09-11,
2010-03,AL,Óleo Diesel,m3,29.159,2022-09-11,
2010-04,AL,Óleo Diesel,m3,23.616,2022-09-11,
2010-05,AL,Óleo Diesel,m3,24.051,2022-09-11,
2010-06,AL,Óleo Diesel,m3,22.618,2022-09-11,
2010-07,AL,Óleo Diesel,m3,24.842,2022-09-11,
2010-08,AL,Óleo Diesel,m3,25.961,2022-09-11,
2010-09,AL,Óleo Diesel,m3,30.435,2022-09-11,
2010-10,AL,Óleo Diesel,m3,37.039,2022-09-11,
2010-11,AL,Óleo Diesel,m3,40.174,2022-09-11,
2010-12,AL,Óleo Diesel,m3,42.805,2022-09-11,
2011-01,AL,Óleo Diesel,m3,38.162,2022-09-11,
2011-02,AL,Óleo Diesel,m3,35.686,2022-09-11,
2011-03,AL,Óleo Diesel,m3,37.104,2022-09-11,
2011-04,AL,Óleo Diesel,m3,27.624,2022-09-11,
2011-05,AL,Óleo Diesel,m3,25.67,2022-09-11,
2011-06,AL,Óleo Diesel,m3,25.113,2022-09-11,
2011-07,AL,Óleo Diesel,m3,25.427,2022-09-11,
2011-08,AL,Óleo Diesel,m3,28.382,2022-09-11,
2011-09,AL,Óleo Diesel,m3,33.394,2022-09-11,
2011-10,AL,Óleo Diesel,m3,39.453,2022-09-11,
2011-11,AL,Óleo Diesel,m3,40.031,2022-09-11,
2011-12,AL,Óleo Diesel,m3,43.295,2022-09-11,
2012-01,AL,Óleo Diesel,m3,40.867,2022-09-11,
2012-02,AL,Óleo Diesel,m3,37.422,2022-09-11,
2012-03,AL,Óleo Diesel,m3,36.172,2022-09-11,
2012-04,AL,Óleo Diesel,m3,26.742,2022-09-11,
2012-05,AL,Óleo Diesel,m3,28.803,2022-09-11,
2012-06,AL,Óleo Diesel,m3,27.246,2022-09-11,
2012-07,AL,Óleo Diesel,m3,26.282,2022-09-11,
2012-08,AL,Óleo Diesel,m3,29.04,2022-09-11,
2012-09,AL,Óleo Diesel,m3,30.663,2022-09-11,
2012-10,AL,Óleo Diesel,m3,40.046,2022-09-11,
2012-11,AL,Óleo Diesel,m3,41.7,2022-09-11,
2012-12,AL,Óleo Diesel,m3,40.054,2022-09-11,
2013-01,AL,Óleo Diesel,m3,41.327,2022-09-11,
2013-02,AL,Óleo Diesel,m3,35.536,2022-09-11,
2013-03,AL,Óleo Diesel,m3,33.593,2022-09-11,
2013-04,AL,Óleo Diesel,m3,29.968,2022-09-11,
2013-05,AL,Óleo Diesel,m3,28.196,2022-09-11,
