ano_mês,uf,produto,unid,volume,criado_em,ano
2000-01,AC,Gasolina C,m3,3.066,2022-09-10,
2000-02,AC,Gasolina C,m3,3.495,2022-09-10,
2000-03,AC,Gasolina C,m3,2.947,2022-09-10,
2000-04,AC,Gasolina C,m3,3.024,2022-09-10,
2000-05,AC,Gasolina C,m3,3.207,2022-09-10,
2000-06,AC,Gasolina C,m3,3.613,2022-09-10,
2000-07,AC,Gasolina C,m3,3.264,2022-09-10,
2000-08,AC,Gasolina C,m3,3.836,2022-09-10,
2000-09,AC,Gasolina C,m3,3.677,2022-09-10,
2000-10,AC,Gasolina C,m3,3.226,2022-09-10,
2000-11,AC,Gasolina C,m3,3.29,2022-09-10,
2000-12,AC,Gasolina C,m3,3.358,2022-09-10,
2001-01,AC,Gasolina C,m3,3.037,2022-09-10,
2001-02,AC,Gasolina C,m3,2.758,2022-09-10,
2001-03,AC,Gasolina C,m3,3.117,2022-09-10,
2001-04,AC,Gasolina C,m3,3.104,2022-09-10,
2001-05,AC,Gasolina C,m3,3.33,2022-09-10,
2001-06,AC,Gasolina C,m3,3.407,2022-09-10,
2001-07,AC,Gasolina C,m3,3.305,2022-09-10,
2001-08,AC,Gasolina C,m3,3.756,2022-09-10,
2001-09,AC,Gasolina C,m3,3.228,2022-09-10,
2001-10,AC,Gasolina C,m3,3.347,2022-09-10,
2001-11,AC,Gasolina C,m3,3.346,2022-09-10,
2001-12,AC,Gasolina C,m3,3.158,2022-09-10,
2002-01,AC,Gasolina C,m3,3.43,2022-09-10,
2002-02,AC,Gasolina C,m3,3.173,2022-09-10,
2002-03,AC,Gasolina C,m3,3.48,2022-09-10,
2002-04,AC,Gasolina C,m3,3.428,2022-09-10,
2002-05,AC,Gasolina C,m3,3.676,2022-09-10,
2002-06,AC,Gasolina C,m3,3.635,2022-09-10,
2002-07,AC,Gasolina C,m3,3.959,2022-09-10,
2002-08,AC,Gasolina C,m3,4.585,2022-09-10,
2002-09,AC,Gasolina C,m3,4.65,2022-09-10,
2002-10,AC,Gasolina C,m3,4.451,2022-09-10,
2002-11,AC,Gasolina C,m3,3.519,2022-09-10,
2002-12,AC,Gasolina C,m3,3.945,2022-09-10,
2003-01,AC,Gasolina C,m3,3.807,2022-09-10,
2003-02,AC,Gasolina C,m3,2.756,2022-09-10,
2003-03,AC,Gasolina C,m3,2.955,2022-09-10,
2003-04,AC,Gasolina C,m3,3.191,2022-09-10,
2003-05,AC,Gasolina C,m3,3.546,2022-09-10,
2003-06,AC,Gasolina C,m3,3.591,2022-09-10,
2003-07,AC,Gasolina C,m3,4.104,2022-09-10,
2003-08,AC,Gasolina C,m3,3.816,2022-09-10,
2003-09,AC,Gasolina C,m3,3.963,2022-09-10,
2003-10,AC,Gasolina C,m3,3.978,2022-09-10,
2003-11,AC,Gasolina C,m3,3.638,2022-09-10,
2003-12,AC,Gasolina C,m3,4.252,2022-09-10,
2004-01,AC,Gasolina C,m3,3.449,2022-09-10,
2004-02,AC,Gasolina C,m3,3.128,2022-09-10,
2004-03,AC,Gasolina C,m3,3.832,2022-09-10,
2004-04,AC,Gasolina C,m3,4.003,2022-09-10,
2004-05,AC,Gasolina C,m3,3.532,2022-09-10,
2004-06,AC,Gasolina C,m3,3.796,2022-09-10,
2004-07,AC,Gasolina C,m3,4.197,2022-09-10,
2004-08,AC,Gasolina C,m3,4.363,2022-09-10,
2004-09,AC,Gasolina C,m3,4.502,2022-09-10,
2004-10,AC,Gasolina C,m3,4.095,2022-09-10,
2004-11,AC,Gasolina C,m3,3.975,2022-09-10,
2004-12,AC,Gasolina C,m3,4.305,2022-09-10,
2005-01,AC,Gasolina C,m3,3.577,2022-09-10,
2005-02,AC,Gasolina C,m3,3.324,2022-09-10,
2005-03,AC,Gasolina C,m3,3.972,2022-09-10,
2005-04,AC,Gasolina C,m3,3.876,2022-09-10,
2005-05,AC,Gasolina C,m3,4.193,2022-09-10,
2005-06,AC,Gasolina C,m3,4.1,2022-09-10,
2005-07,AC,Gasolina C,m3,4.356,2022-09-10,
2005-08,AC,Gasolina C,m3,4.729,2022-09-10,
2005-09,AC,Gasolina C,m3,4.353,2022-09-10,
2005-10,AC,Gasolina C,m3,4.018,2022-09-10,
2005-11,AC,Gasolina C,m3,4.103,2022-09-10,
2005-12,AC,Gasolina C,m3,4.93,2022-09-10,
2006-01,AC,Gasolina C,m3,3.684,2022-09-10,
2006-02,AC,Gasolina C,m3,3.584,2022-09-10,
2006-03,AC,Gasolina C,m3,4.054,2022-09-10,
2006-04,AC,Gasolina C,m3,3.841,2022-09-10,
2006-05,AC,Gasolina C,m3,4.366,2022-09-10,
2006-06,AC,Gasolina C,m3,4.313,2022-09-10,
2006-07,AC,Gasolina C,m3,4.648,2022-09-10,
2006-08,AC,Gasolina C,m3,5.281,2022-09-10,
2006-09,AC,Gasolina C,m3,5.391,2022-09-10,
2006-10,AC,Gasolina C,m3,5.062,2022-09-10,
2006-11,AC,Gasolina C,m3,4.938,2022-09-10,
2006-12,AC,Gasolina C,m3,4.965,2022-09-10,
2007-01,AC,Gasolina C,m3,4.278,2022-09-10,
2007-02,AC,Gasolina C,m3,3.913,2022-09-10,
2007-03,AC,Gasolina C,m3,4.555,2022-09-10,
2007-04,AC,Gasolina C,m3,4.599,2022-09-10,
2007-05,AC,Gasolina C,m3,4.883,2022-09-10,
2007-06,AC,Gasolina C,m3,5.042,2022-09-10,
2007-07,AC,Gasolina C,m3,5.397,2022-09-10,
2007-08,AC,Gasolina C,m3,5.516,2022-09-10,
2007-09,AC,Gasolina C,m3,5.195,2022-09-10,
2007-10,AC,Gasolina C,m3,5.634,2022-09-10,
2007-11,AC,Gasolina C,m3,5.318,2022-09-10,
2007-12,AC,Gasolina C,m3,5.657,2022-09-10,
2008-01,AC,Gasolina C,m3,5.027,2022-09-10,
2008-02,AC,Gasolina C,m3,4.705,2022-09-10,
2008-03,AC,Gasolina C,m3,5.12,2022-09-10,
2008-04,AC,Gasolina C,m3,5.357,2022-09-10,
2008-05,AC,Gasolina C,m3,5.691,2022-09-10,
2008-06,AC,Gasolina C,m3,5.662,2022-09-10,
2008-07,AC,Gasolina C,m3,6.349,2022-09-10,
2008-08,AC,Gasolina C,m3,6.215,2022-09-10,
2008-09,AC,Gasolina C,m3,6.597,2022-09-10,
2008-10,AC,Gasolina C,m3,6.766,2022-09-10,
2008-11,AC,Gasolina C,m3,5.759,2022-09-10,
2008-12,AC,Gasolina C,m3,6.714,2022-09-10,
2009-01,AC,Gasolina C,m3,5.535,2022-09-10,
2009-02,AC,Gasolina C,m3,5.349,2022-09-10,
2009-03,AC,Gasolina C,m3,5.691,2022-09-10,
2009-04,AC,Gasolina C,m3,5.821,2022-09-10,
2009-05,AC,Gasolina C,m3,5.755,2022-09-10,
2009-06,AC,Gasolina C,m3,6.017,2022-09-10,
2009-07,AC,Gasolina C,m3,6.993,2022-09-10,
2009-08,AC,Gasolina C,m3,6.435,2022-09-10,
2009-09,AC,Gasolina C,m3,6.962,2022-09-10,
2009-10,AC,Gasolina C,m3,7.175,2022-09-10,
2009-11,AC,Gasolina C,m3,6.423,2022-09-10,
2009-12,AC,Gasolina C,m3,7.57,2022-09-10,
2010-01,AC,Gasolina C,m3,6.025,2022-09-10,
2010-02,AC,Gasolina C,m3,6.013,2022-09-10,
2010-03,AC,Gasolina C,m3,7.668,2022-09-10,
2010-04,AC,Gasolina C,m3,7.22,2022-09-10,
2010-05,AC,Gasolina C,m3,7.224,2022-09-10,
2010-06,AC,Gasolina C,m3,7.637,2022-09-10,
2010-07,AC,Gasolina C,m3,8.391,2022-09-10,
2010-08,AC,Gasolina C,m3,8.535,2022-09-10,
2010-09,AC,Gasolina C,m3,9.186,2022-09-10,
2010-10,AC,Gasolina C,m3,8.79,2022-09-10,
2010-11,AC,Gasolina C,m3,8.594,2022-09-10,
2010-12,AC,Gasolina C,m3,9.702,2022-09-10,
2011-01,AC,Gasolina C,m3,7.931,2022-09-10,
2011-02,AC,Gasolina C,m3,7.701,2022-09-10,
2011-03,AC,Gasolina C,m3,9.012,2022-09-10,
2011-04,AC,Gasolina C,m3,8.636,2022-09-10,
2011-05,AC,Gasolina C,m3,8.818,2022-09-10,
2011-06,AC,Gasolina C,m3,8.592,2022-09-10,
2011-07,AC,Gasolina C,m3,9.385,2022-09-10,
2011-08,AC,Gasolina C,m3,9.589,2022-09-10,
2011-09,AC,Gasolina C,m3,9.069,2022-09-10,
2011-10,AC,Gasolina C,m3,8.894,2022-09-10,
2011-11,AC,Gasolina C,m3,9.184,2022-09-10,
2011-12,AC,Gasolina C,m3,10.139,2022-09-10,
2012-01,AC,Gasolina C,m3,8.517,2022-09-10,
2012-02,AC,Gasolina C,m3,8.574,2022-09-10,
2012-03,AC,Gasolina C,m3,9.358,2022-09-10,
2012-04,AC,Gasolina C,m3,9.154,2022-09-10,
2012-05,AC,Gasolina C,m3,10.082,2022-09-10,
2012-06,AC,Gasolina C,m3,9.574,2022-09-10,
2012-07,AC,Gasolina C,m3,10.101,2022-09-10,
2012-08,AC,Gasolina C,m3,10.947,2022-09-10,
2012-09,AC,Gasolina C,m3,10.408,2022-09-10,
2012-10,AC,Gasolina C,m3,10.902,2022-09-10,
2012-11,AC,Gasolina C,m3,10.465,2022-09-10,
2012-12,AC,Gasolina C,m3,10.813,2022-09-10,
2013-01,AC,Gasolina C,m3,9.388,2022-09-10,
2013-02,AC,Gasolina C,m3,9.017,2022-09-10,
2013-03,AC,Gasolina C,m3,9.739,2022-09-10,
2013-04,AC,Gasolina C,m3,10.487,2022-09-10,
2013-05,AC,Gasolina C,m3,10.633,2022-09-10,
2013-06,AC,Gasolina C,m3,9.864,2022-09-10,
2013-07,AC,Gasolina C,m3,10.875,2022-09-10,
2013-08,AC,Gasolina C,m3,11.016,2022-09-10,
2013-09,AC,Gasolina C,m3,10.632,2022-09-10,
2013-10,AC,Gasolina C,m3,11.247,2022-09-10,
2013-11,AC,Gasolina C,m3,10.79,2022-09-10,
2013-12,AC,Gasolina C,m3,11.644,2022-09-10,
2014-01,AC,Gasolina C,m3,10.545,2022-09-10,
2014-02,AC,Gasolina C,m3,9.574,2022-09-10,
2014-03,AC,Gasolina C,m3,10.616,2022-09-10,
2014-04,AC,Gasolina C,m3,10.992,2022-09-10,
2014-05,AC,Gasolina C,m3,10.982,2022-09-10,
2014-06,AC,Gasolina C,m3,10.87,2022-09-10,
2014-07,AC,Gasolina C,m3,11.808,2022-09-10,
2014-08,AC,Gasolina C,m3,12.071,2022-09-10,
2014-09,AC,Gasolina C,m3,13.069,2022-09-10,
2014-10,AC,Gasolina C,m3,13.163,2022-09-10,
2014-11,AC,Gasolina C,m3,11.291,2022-09-10,
2014-12,AC,Gasolina C,m3,13.173,2022-09-10,
2015-01,AC,Gasolina C,m3,12.135,2022-09-10,
2015-02,AC,Gasolina C,m3,9.812,2022-09-10,
2015-03,AC,Gasolina C,m3,11.177,2022-09-10,
2015-04,AC,Gasolina C,m3,11.877,2022-09-10,
2015-05,AC,Gasolina C,m3,11.209,2022-09-10,
2015-06,AC,Gasolina C,m3,11.975,2022-09-10,
2015-07,AC,Gasolina C,m3,12.584,2022-09-10,
2015-08,AC,Gasolina C,m3,12.088,2022-09-10,
2015-09,AC,Gasolina C,m3,12.176,2022-09-10,
2015-10,AC,Gasolina C,m3,12.289,2022-09-10,
2015-11,AC,Gasolina C,m3,10.555,2022-09-10,
2015-12,AC,Gasolina C,m3,12.384,2022-09-10,
2016-01,AC,Gasolina C,m3,9.863,2022-09-10,
2016-02,AC,Gasolina C,m3,10.547,2022-09-10,
2016-03,AC,Gasolina C,m3,11.464,2022-09-10,
2016-04,AC,Gasolina C,m3,11.412,2022-09-10,
2016-05,AC,Gasolina C,m3,11.417,2022-09-10,
2016-06,AC,Gasolina C,m3,11.266,2022-09-10,
2016-07,AC,Gasolina C,m3,11.559,2022-09-10,
2016-08,AC,Gasolina C,m3,12.42,2022-09-10,
2016-09,AC,Gasolina C,m3,11.98,2022-09-10,
2016-10,AC,Gasolina C,m3,11.204,2022-09-10,
2016-11,AC,Gasolina C,m3,11.175,2022-09-10,
2016-12,AC,Gasolina C,m3,12.511,2022-09-10,
2017-01,AC,Gasolina C,m3,10.073,2022-09-10,
2017-02,AC,Gasolina C,m3,9.69,2022-09-10,
2017-03,AC,Gasolina C,m3,11.793,2022-09-10,
2017-04,AC,Gasolina C,m3,10.577,2022-09-10,
2017-05,AC,Gasolina C,m3,11.676,2022-09-10,
2017-06,AC,Gasolina C,m3,11.746,2022-09-10,
2017-07,AC,Gasolina C,m3,11.699,2022-09-10,
2017-08,AC,Gasolina C,m3,12.314,2022-09-10,
2017-09,AC,Gasolina C,m3,11.668,2022-09-10,
2017-10,AC,Gasolina C,m3,11.596,2022-09-10,
2017-11,AC,Gasolina C,m3,11.275,2022-09-10,
2017-12,AC,Gasolina C,m3,12.486,2022-09-10,
2018-01,AC,Gasolina C,m3,10.305,2022-09-10,
2018-02,AC,Gasolina C,m3,9.482,2022-09-10,
2018-03,AC,Gasolina C,m3,11.712,2022-09-10,
2018-04,AC,Gasolina C,m3,11.118,2022-09-10,
2018-05,AC,Gasolina C,m3,11.714,2022-09-10,
2018-06,AC,Gasolina C,m3,10.066,2022-09-10,
2018-07,AC,Gasolina C,m3,11.141,2022-09-10,
2018-08,AC,Gasolina C,m3,12.241,2022-09-10,
2018-09,AC,Gasolina C,m3,10.994,2022-09-10,
2018-10,AC,Gasolina C,m3,11.838,2022-09-10,
2018-11,AC,Gasolina C,m3,11.367,2022-09-10,
2018-12,AC,Gasolina C,m3,11.893,2022-09-10,
2019-01,AC,Gasolina C,m3,10.6,2022-09-10,
2019-02,AC,Gasolina C,m3,9.904,2022-09-10,
2019-03,AC,Gasolina C,m3,10.872,2022-09-10,
2019-04,AC,Gasolina C,m3,11.623,2022-09-10,
2019-05,AC,Gasolina C,m3,11.597,2022-09-10,
2019-06,AC,Gasolina C,m3,10.468,2022-09-10,
2019-07,AC,Gasolina C,m3,12.116,2022-09-10,
2019-08,AC,Gasolina C,m3,12.364,2022-09-10,
2019-09,AC,Gasolina C,m3,11.825,2022-09-10,
2019-10,AC,Gasolina C,m3,12.235,2022-09-10,
2019-11,AC,Gasolina C,m3,11.741,2022-09-10,
2019-12,AC,Gasolina C,m3,12.658,2022-09-10,
2020-01,AC,Gasolina C,m3,11.134,2022-09-10,
2020-02,AC,Gasolina C,m3,10.613,2022-09-10,
2020-03,AC,Gasolina C,m3,10.019,2022-09-10,
2020-04,AC,Gasolina C,m3,9.226,2022-09-10,
2020-05,AC,Gasolina C,m3,8.886,2022-09-10,
2020-06,AC,Gasolina C,m3,10.304,2022-09-10,
2020-07,AC,Gasolina C,m3,11.746,2022-09-10,
2020-08,AC,Gasolina C,m3,11.763,2022-09-10,
2020-09,AC,Gasolina C,m3,12.502,2022-09-10,
2020-10,AC,Gasolina C,m3,13.824,2022-09-10,
2020-11,AC,Gasolina C,m3,12.576,2022-09-10,
2020-12,AC,Gasolina C,m3,13.827,2022-09-10,
2021-01,AC,Gasolina C,m3,10.959,2022-09-10,
2021-02,AC,Gasolina C,m3,9.113,2022-09-10,
2021-03,AC,Gasolina C,m3,10.633,2022-09-10,
2021-04,AC,Gasolina C,m3,10.251,2022-09-10,
2021-05,AC,Gasolina C,m3,11.423,2022-09-10,
2021-06,AC,Gasolina C,m3,11.713,2022-09-10,
2021-07,AC,Gasolina C,m3,12.518,2022-09-10,
2021-08,AC,Gasolina C,m3,12.656,2022-09-10,
2021-09,AC,Gasolina C,m3,12.677,2022-09-10,
2021-10,AC,Gasolina C,m3,12.209,2022-09-10,
2021-11,AC,Gasolina C,m3,11.509,2022-09-10,
2021-12,AC,Gasolina C,m3,12.91,2022-09-10,
2022-01,AC,Gasolina C,m3,10.432,2022-09-10,
2022-02,AC,Gasolina C,m3,10.512,2022-09-10,
2022-03,AC,Gasolina C,m3,11.078,2022-09-10,
2022-04,AC,Gasolina C,m3,11.14,2022-09-10,
2022-05,AC,Gasolina C,m3,12.33,2022-09-10,
2022-06,AC,Gasolina C,m3,11.545,2022-09-10,
2022-07,AC,Gasolina C,m3,,2022-09-10,
2022-08,AC,Gasolina C,m3,,2022-09-10,
2022-09,AC,Gasolina C,m3,,2022-09-10,
2022-10,AC,Gasolina C,m3,,2022-09-10,
2022-11,AC,Gasolina C,m3,,2022-09-10,
2022-12,AC,Gasolina C,m3,,2022-09-10,
2000-01,AL,Gasolina C,m3,14.001,2022-09-10,
2000-02,AL,Gasolina C,m3,13.998,2022-09-10,
2000-03,AL,Gasolina C,m3,12.592,2022-09-10,
2000-04,AL,Gasolina C,m3,13.921,2022-09-10,
2000-05,AL,Gasolina C,m3,13.963,2022-09-10,
2000-06,AL,Gasolina C,m3,13.676,2022-09-10,
2000-07,AL,Gasolina C,m3,12.461,2022-09-10,
2000-08,AL,Gasolina C,m3,13.174,2022-09-10,
2000-09,AL,Gasolina C,m3,14.42,2022-09-10,
2000-10,AL,Gasolina C,m3,13.614,2022-09-10,
2000-11,AL,Gasolina C,m3,13.934,2022-09-10,
2000-12,AL,Gasolina C,m3,14.794,2022-09-10,
2001-01,AL,Gasolina C,m3,14.303,2022-09-10,
2001-02,AL,Gasolina C,m3,12.969,2022-09-10,
2001-03,AL,Gasolina C,m3,13.862,2022-09-10,
2001-04,AL,Gasolina C,m3,13.574,2022-09-10,
2001-05,AL,Gasolina C,m3,13.623,2022-09-10,
2001-06,AL,Gasolina C,m3,13.68,2022-09-10,
2001-07,AL,Gasolina C,m3,12.964,2022-09-10,
2001-08,AL,Gasolina C,m3,13.631,2022-09-10,
2001-09,AL,Gasolina C,m3,13.366,2022-09-10,
2001-10,AL,Gasolina C,m3,12.844,2022-09-10,
2001-11,AL,Gasolina C,m3,13.14,2022-09-10,
2001-12,AL,Gasolina C,m3,13.568,2022-09-10,
2002-01,AL,Gasolina C,m3,14.231,2022-09-10,
2002-02,AL,Gasolina C,m3,13.151,2022-09-10,
2002-03,AL,Gasolina C,m3,13.668,2022-09-10,
2002-04,AL,Gasolina C,m3,13.475,2022-09-10,
2002-05,AL,Gasolina C,m3,13.261,2022-09-10,
2002-06,AL,Gasolina C,m3,12.195,2022-09-10,
2002-07,AL,Gasolina C,m3,13.315,2022-09-10,
2002-08,AL,Gasolina C,m3,13.906,2022-09-10,
2002-09,AL,Gasolina C,m3,14.314,2022-09-10,
2002-10,AL,Gasolina C,m3,16.426,2022-09-10,
2002-11,AL,Gasolina C,m3,13.045,2022-09-10,
2002-12,AL,Gasolina C,m3,15.514,2022-09-10,
2003-01,AL,Gasolina C,m3,14.803,2022-09-10,
2003-02,AL,Gasolina C,m3,12.126,2022-09-10,
2003-03,AL,Gasolina C,m3,11.634,2022-09-10,
2003-04,AL,Gasolina C,m3,12.319,2022-09-10,
2003-05,AL,Gasolina C,m3,13.159,2022-09-10,
2003-06,AL,Gasolina C,m3,12.334,2022-09-10,
2003-07,AL,Gasolina C,m3,13.385,2022-09-10,
2003-08,AL,Gasolina C,m3,13.36,2022-09-10,
2003-09,AL,Gasolina C,m3,13.612,2022-09-10,
2003-10,AL,Gasolina C,m3,14.359,2022-09-10,
2003-11,AL,Gasolina C,m3,13.135,2022-09-10,
2003-12,AL,Gasolina C,m3,15.946,2022-09-10,
2004-01,AL,Gasolina C,m3,14.677,2022-09-10,
2004-02,AL,Gasolina C,m3,13.133,2022-09-10,
2004-03,AL,Gasolina C,m3,14.281,2022-09-10,
2004-04,AL,Gasolina C,m3,14.783,2022-09-10,
2004-05,AL,Gasolina C,m3,12.471,2022-09-10,
2004-06,AL,Gasolina C,m3,12.998,2022-09-10,
2004-07,AL,Gasolina C,m3,13.799,2022-09-10,
2004-08,AL,Gasolina C,m3,14.058,2022-09-10,
2004-09,AL,Gasolina C,m3,15.094,2022-09-10,
2004-10,AL,Gasolina C,m3,14.799,2022-09-10,
2004-11,AL,Gasolina C,m3,14.321,2022-09-10,
2004-12,AL,Gasolina C,m3,16.579,2022-09-10,
2005-01,AL,Gasolina C,m3,14.663,2022-09-10,
2005-02,AL,Gasolina C,m3,13.166,2022-09-10,
2005-03,AL,Gasolina C,m3,14.481,2022-09-10,
2005-04,AL,Gasolina C,m3,14.046,2022-09-10,
2005-05,AL,Gasolina C,m3,13.423,2022-09-10,
2005-06,AL,Gasolina C,m3,13.344,2022-09-10,
2005-07,AL,Gasolina C,m3,13.192,2022-09-10,
2005-08,AL,Gasolina C,m3,14.056,2022-09-10,
2005-09,AL,Gasolina C,m3,14.06,2022-09-10,
2005-10,AL,Gasolina C,m3,13.193,2022-09-10,
2005-11,AL,Gasolina C,m3,13.787,2022-09-10,
2005-12,AL,Gasolina C,m3,15.631,2022-09-10,
2006-01,AL,Gasolina C,m3,14.617,2022-09-10,
2006-02,AL,Gasolina C,m3,13.335,2022-09-10,
2006-03,AL,Gasolina C,m3,14.052,2022-09-10,
2006-04,AL,Gasolina C,m3,13.144,2022-09-10,
2006-05,AL,Gasolina C,m3,13.683,2022-09-10,
2006-06,AL,Gasolina C,m3,13.451,2022-09-10,
2006-07,AL,Gasolina C,m3,13.173,2022-09-10,
2006-08,AL,Gasolina C,m3,14.916,2022-09-10,
2006-09,AL,Gasolina C,m3,15.412,2022-09-10,
2006-10,AL,Gasolina C,m3,14.563,2022-09-10,
2006-11,AL,Gasolina C,m3,13.945,2022-09-10,
2006-12,AL,Gasolina C,m3,14.608,2022-09-10,
2007-01,AL,Gasolina C,m3,14.706,2022-09-10,
2007-02,AL,Gasolina C,m3,13.006,2022-09-10,
2007-03,AL,Gasolina C,m3,13.87,2022-09-10,
2007-04,AL,Gasolina C,m3,13.123,2022-09-10,
2007-05,AL,Gasolina C,m3,13.538,2022-09-10,
2007-06,AL,Gasolina C,m3,13.29,2022-09-10,
2007-07,AL,Gasolina C,m3,12.879,2022-09-10,
2007-08,AL,Gasolina C,m3,13.677,2022-09-10,
2007-09,AL,Gasolina C,m3,12.412,2022-09-10,
2007-10,AL,Gasolina C,m3,14.326,2022-09-10,
2007-11,AL,Gasolina C,m3,13.844,2022-09-10,
2007-12,AL,Gasolina C,m3,14.818,2022-09-10,
2008-01,AL,Gasolina C,m3,14.671,2022-09-10,
2008-02,AL,Gasolina C,m3,13.064,2022-09-10,
2008-03,AL,Gasolina C,m3,13.059,2022-09-10,
2008-04,AL,Gasolina C,m3,13.476,2022-09-10,
2008-05,AL,Gasolina C,m3,12.938,2022-09-10,
2008-06,AL,Gasolina C,m3,12.506,2022-09-10,
2008-07,AL,Gasolina C,m3,14.337,2022-09-10,
2008-08,AL,Gasolina C,m3,14.981,2022-09-10,
2008-09,AL,Gasolina C,m3,16.332,2022-09-10,
2008-10,AL,Gasolina C,m3,16.401,2022-09-10,
2008-11,AL,Gasolina C,m3,14.044,2022-09-10,
2008-12,AL,Gasolina C,m3,16.566,2022-09-10,
2009-01,AL,Gasolina C,m3,15.112,2022-09-10,
2009-02,AL,Gasolina C,m3,13.465,2022-09-10,
2009-03,AL,Gasolina C,m3,14.383,2022-09-10,
2009-04,AL,Gasolina C,m3,14.622,2022-09-10,
2009-05,AL,Gasolina C,m3,13.408,2022-09-10,
2009-06,AL,Gasolina C,m3,13.671,2022-09-10,
2009-07,AL,Gasolina C,m3,15.218,2022-09-10,
2009-08,AL,Gasolina C,m3,13.515,2022-09-10,
2009-09,AL,Gasolina C,m3,14.615,2022-09-10,
2009-10,AL,Gasolina C,m3,15.843,2022-09-10,
2009-11,AL,Gasolina C,m3,15.656,2022-09-10,
2009-12,AL,Gasolina C,m3,19.893,2022-09-10,
2010-01,AL,Gasolina C,m3,17.649,2022-09-10,
2010-02,AL,Gasolina C,m3,18.332,2022-09-10,
2010-03,AL,Gasolina C,m3,22.001,2022-09-10,
2010-04,AL,Gasolina C,m3,20.076,2022-09-10,
2010-05,AL,Gasolina C,m3,19.139,2022-09-10,
2010-06,AL,Gasolina C,m3,18.384,2022-09-10,
2010-07,AL,Gasolina C,m3,19.64,2022-09-10,
2010-08,AL,Gasolina C,m3,19.904,2022-09-10,
2010-09,AL,Gasolina C,m3,21.166,2022-09-10,
2010-10,AL,Gasolina C,m3,21.544,2022-09-10,
2010-11,AL,Gasolina C,m3,21.794,2022-09-10,
2010-12,AL,Gasolina C,m3,25.699,2022-09-10,
2011-01,AL,Gasolina C,m3,22.291,2022-09-10,
2011-02,AL,Gasolina C,m3,21.272,2022-09-10,
2011-03,AL,Gasolina C,m3,24.34,2022-09-10,
2011-04,AL,Gasolina C,m3,24.493,2022-09-10,
2011-05,AL,Gasolina C,m3,23.903,2022-09-10,
2011-06,AL,Gasolina C,m3,24.621,2022-09-10,
2011-07,AL,Gasolina C,m3,24.324,2022-09-10,
2011-08,AL,Gasolina C,m3,26.35,2022-09-10,
2011-09,AL,Gasolina C,m3,26.614,2022-09-10,
2011-10,AL,Gasolina C,m3,26.683,2022-09-10,
2011-11,AL,Gasolina C,m3,26.894,2022-09-10,
2011-12,AL,Gasolina C,m3,31.311,2022-09-10,
2012-01,AL,Gasolina C,m3,28.95,2022-09-10,
2012-02,AL,Gasolina C,m3,27.111,2022-09-10,
2012-03,AL,Gasolina C,m3,29.299,2022-09-10,
2012-04,AL,Gasolina C,m3,28.83,2022-09-10,
2012-05,AL,Gasolina C,m3,29.171,2022-09-10,
2012-06,AL,Gasolina C,m3,28.882,2022-09-10,
2012-07,AL,Gasolina C,m3,28.606,2022-09-10,
2012-08,AL,Gasolina C,m3,32.062,2022-09-10,
2012-09,AL,Gasolina C,m3,30.187,2022-09-10,
2012-10,AL,Gasolina C,m3,33.643,2022-09-10,
2012-11,AL,Gasolina C,m3,32.151,2022-09-10,
2012-12,AL,Gasolina C,m3,34.942,2022-09-10,
2013-01,AL,Gasolina C,m3,34.087,2022-09-10,
2013-02,AL,Gasolina C,m3,29.222,2022-09-10,
2013-03,AL,Gasolina C,m3,31.68,2022-09-10,
2013-04,AL,Gasolina C,m3,32.722,2022-09-10,
2013-05,AL,Gasolina C,m3,32.796,2022-09-10,
2013-06,AL,Gasolina C,m3,30.973,2022-09-10,
2013-07,AL,Gasolina C,m3,32.805,2022-09-10,
2013-08,AL,Gasolina C,m3,33.688,2022-09-10,
2013-09,AL,Gasolina C,m3,32.774,2022-09-10,
2013-10,AL,Gasolina C,m3,35.446,2022-09-10,
2013-11,AL,Gasolina C,m3,35.212,2022-09-10,
2013-12,AL,Gasolina C,m3,39.115,2022-09-10,
2014-01,AL,Gasolina C,m3,38.825,2022-09-10,
2014-02,AL,Gasolina C,m3,34.007,2022-09-10,
2014-03,AL,Gasolina C,m3,35.13,2022-09-10,
2014-04,AL,Gasolina C,m3,37.196,2022-09-10,
2014-05,AL,Gasolina C,m3,35.692,2022-09-10,
2014-06,AL,Gasolina C,m3,33.135,2022-09-10,
2014-07,AL,Gasolina C,m3,36.317,2022-09-10,
2014-08,AL,Gasolina C,m3,36.131,2022-09-10,
2014-09,AL,Gasolina C,m3,37.522,2022-09-10,
2014-10,AL,Gasolina C,m3,39.353,2022-09-10,
2014-11,AL,Gasolina C,m3,35.619,2022-09-10,
2014-12,AL,Gasolina C,m3,42.687,2022-09-10,
2015-01,AL,Gasolina C,m3,41.026,2022-09-10,
2015-02,AL,Gasolina C,m3,31.978,2022-09-10,
2015-03,AL,Gasolina C,m3,35.621,2022-09-10,
2015-04,AL,Gasolina C,m3,36.703,2022-09-10,
2015-05,AL,Gasolina C,m3,34.726,2022-09-10,
2015-06,AL,Gasolina C,m3,33.601,2022-09-10,
2015-07,AL,Gasolina C,m3,34.342,2022-09-10,
2015-08,AL,Gasolina C,m3,33.151,2022-09-10,
2015-09,AL,Gasolina C,m3,35.135,2022-09-10,
2015-10,AL,Gasolina C,m3,36.338,2022-09-10,
