ano_mês,uf,produto,unid,venda,criado_em
2006-08,SP,Etanol Hidratado,m3,333.676,2022-09-10
2006-09,SP,Etanol Hidratado,m3,346.616,2022-09-10
2006-10,SP,Etanol Hidratado,m3,343.433,2022-09-10
2006-11,SP,Etanol Hidratado,m3,344.345,2022-09-10
2006-12,SP,Etanol Hidratado,m3,390.286,2022-09-10
2007-01,SP,Etanol Hidratado,m3,387.144,2022-09-10
2007-02,SP,Etanol Hidratado,m3,364.149,2022-09-10
2007-03,SP,Etanol Hidratado,m3,430.524,2022-09-10
2007-04,SP,Etanol Hidratado,m3,404.925,2022-09-10
2007-05,SP,Etanol Hidratado,m3,423.982,2022-09-10
2007-06,SP,Etanol Hidratado,m3,433.1,2022-09-10
2007-07,SP,Etanol Hidratado,m3,453.207,2022-09-10
2007-08,SP,Etanol Hidratado,m3,493.069,2022-09-10
2007-09,SP,Etanol Hidratado,m3,469.894,2022-09-10
2007-10,SP,Etanol Hidratado,m3,563.464,2022-09-10
2007-11,SP,Etanol Hidratado,m3,539.423,2022-09-10
2007-12,SP,Etanol Hidratado,m3,582.239,2022-09-10
2008-01,SP,Etanol Hidratado,m3,530.547,2022-09-10
2008-02,SP,Etanol Hidratado,m3,532.679,2022-09-10
2008-03,SP,Etanol Hidratado,m3,558.02,2022-09-10
2008-04,SP,Etanol Hidratado,m3,589.464,2022-09-10
2008-05,SP,Etanol Hidratado,m3,580.873,2022-09-10
2008-06,SP,Etanol Hidratado,m3,570.126,2022-09-10
2008-07,SP,Etanol Hidratado,m3,599.724,2022-09-10
2008-08,SP,Etanol Hidratado,m3,627.61,2022-09-10
2008-09,SP,Etanol Hidratado,m3,663.033,2022-09-10
2008-10,SP,Etanol Hidratado,m3,658.867,2022-09-10
2008-11,SP,Etanol Hidratado,m3,625.071,2022-09-10
2008-12,SP,Etanol Hidratado,m3,715.238,2022-09-10
2009-01,SP,Etanol Hidratado,m3,633.104,2022-09-10
2009-02,SP,Etanol Hidratado,m3,617.721,2022-09-10
2009-03,SP,Etanol Hidratado,m3,700.52,2022-09-10
2009-04,SP,Etanol Hidratado,m3,737.57,2022-09-10
2009-05,SP,Etanol Hidratado,m3,687.716,2022-09-10
2009-06,SP,Etanol Hidratado,m3,715.57,2022-09-10
2009-07,SP,Etanol Hidratado,m3,726.088,2022-09-10
2009-08,SP,Etanol Hidratado,m3,724.844,2022-09-10
2009-09,SP,Etanol Hidratado,m3,761.222,2022-09-10
2009-10,SP,Etanol Hidratado,m3,787.766,2022-09-10
2009-11,SP,Etanol Hidratado,m3,698.273,2022-09-10
2009-12,SP,Etanol Hidratado,m3,819.605,2022-09-10
2010-01,SP,Etanol Hidratado,m3,511.032,2022-09-10
2010-02,SP,Etanol Hidratado,m3,465.377,2022-09-10
2010-03,SP,Etanol Hidratado,m3,644.552,2022-09-10
2010-04,SP,Etanol Hidratado,m3,697.39,2022-09-10
2010-05,SP,Etanol Hidratado,m3,751.664,2022-09-10
2010-06,SP,Etanol Hidratado,m3,743.879,2022-09-10
2010-07,SP,Etanol Hidratado,m3,765.862,2022-09-10
2010-08,SP,Etanol Hidratado,m3,754.246,2022-09-10
2010-09,SP,Etanol Hidratado,m3,764.545,2022-09-10
2010-10,SP,Etanol Hidratado,m3,733.748,2022-09-10
2010-11,SP,Etanol Hidratado,m3,749.601,2022-09-10
2010-12,SP,Etanol Hidratado,m3,792.36,2022-09-10
2011-01,SP,Etanol Hidratado,m3,638.352,2022-09-10
2011-02,SP,Etanol Hidratado,m3,665.082,2022-09-10
2011-03,SP,Etanol Hidratado,m3,425.559,2022-09-10
2011-04,SP,Etanol Hidratado,m3,298.335,2022-09-10
2011-05,SP,Etanol Hidratado,m3,545.086,2022-09-10
2011-06,SP,Etanol Hidratado,m3,646.786,2022-09-10
2011-07,SP,Etanol Hidratado,m3,594.506,2022-09-10
2011-08,SP,Etanol Hidratado,m3,619.38,2022-09-10
2011-09,SP,Etanol Hidratado,m3,507.933,2022-09-10
2011-10,SP,Etanol Hidratado,m3,533.662,2022-09-10
2011-11,SP,Etanol Hidratado,m3,501.73,2022-09-10
2011-12,SP,Etanol Hidratado,m3,513.896,2022-09-10
2012-01,SP,Etanol Hidratado,m3,439.595,2022-09-10
2012-02,SP,Etanol Hidratado,m3,487.041,2022-09-10
2012-03,SP,Etanol Hidratado,m3,532.639,2022-09-10
2012-04,SP,Etanol Hidratado,m3,482.637,2022-09-10
2012-05,SP,Etanol Hidratado,m3,498.002,2022-09-10
2012-06,SP,Etanol Hidratado,m3,439.833,2022-09-10
2012-07,SP,Etanol Hidratado,m3,443.502,2022-09-10
2012-08,SP,Etanol Hidratado,m3,474.612,2022-09-10
2012-09,SP,Etanol Hidratado,m3,480.53,2022-09-10
2012-10,SP,Etanol Hidratado,m3,532.642,2022-09-10
2012-11,SP,Etanol Hidratado,m3,525.077,2022-09-10
2012-12,SP,Etanol Hidratado,m3,498.349,2022-09-10
2013-01,SP,Etanol Hidratado,m3,495.533,2022-09-10
2013-02,SP,Etanol Hidratado,m3,499.562,2022-09-10
2013-03,SP,Etanol Hidratado,m3,492.402,2022-09-10
2013-04,SP,Etanol Hidratado,m3,490.833,2022-09-10
2013-05,SP,Etanol Hidratado,m3,497.309,2022-09-10
2013-06,SP,Etanol Hidratado,m3,515.03,2022-09-10
2013-07,SP,Etanol Hidratado,m3,540.042,2022-09-10
2013-08,SP,Etanol Hidratado,m3,588.497,2022-09-10
2013-09,SP,Etanol Hidratado,m3,593.143,2022-09-10
2013-10,SP,Etanol Hidratado,m3,644.874,2022-09-10
2013-11,SP,Etanol Hidratado,m3,629.496,2022-09-10
2013-12,SP,Etanol Hidratado,m3,670.034,2022-09-10
2014-01,SP,Etanol Hidratado,m3,610.431,2022-09-10
2014-02,SP,Etanol Hidratado,m3,607.368,2022-09-10
2014-03,SP,Etanol Hidratado,m3,553.071,2022-09-10
2014-04,SP,Etanol Hidratado,m3,586.983,2022-09-10
2014-05,SP,Etanol Hidratado,m3,586.641,2022-09-10
2014-06,SP,Etanol Hidratado,m3,560.58,2022-09-10
2014-07,SP,Etanol Hidratado,m3,596.438,2022-09-10
2014-08,SP,Etanol Hidratado,m3,622.96,2022-09-10
2014-09,SP,Etanol Hidratado,m3,649.508,2022-09-10
2014-10,SP,Etanol Hidratado,m3,720.267,2022-09-10
2014-11,SP,Etanol Hidratado,m3,686.151,2022-09-10
2014-12,SP,Etanol Hidratado,m3,796.195,2022-09-10
2015-01,SP,Etanol Hidratado,m3,711.871,2022-09-10
2015-02,SP,Etanol Hidratado,m3,698.57,2022-09-10
2015-03,SP,Etanol Hidratado,m3,800.382,2022-09-10
2015-04,SP,Etanol Hidratado,m3,805.151,2022-09-10
2015-05,SP,Etanol Hidratado,m3,767.4,2022-09-10
2015-06,SP,Etanol Hidratado,m3,786.02,2022-09-10
2015-07,SP,Etanol Hidratado,m3,797.611,2022-09-10
2015-08,SP,Etanol Hidratado,m3,821.787,2022-09-10
2015-09,SP,Etanol Hidratado,m3,841.228,2022-09-10
2015-10,SP,Etanol Hidratado,m3,884.19,2022-09-10
2015-11,SP,Etanol Hidratado,m3,731.859,2022-09-10
2015-12,SP,Etanol Hidratado,m3,809.991,2022-09-10
2016-01,SP,Etanol Hidratado,m3,642.62,2022-09-10
2016-02,SP,Etanol Hidratado,m3,642.49,2022-09-10
2016-03,SP,Etanol Hidratado,m3,652.435,2022-09-10
2016-04,SP,Etanol Hidratado,m3,681.714,2022-09-10
2016-05,SP,Etanol Hidratado,m3,767.933,2022-09-10
2016-06,SP,Etanol Hidratado,m3,722.291,2022-09-10
2016-07,SP,Etanol Hidratado,m3,751.982,2022-09-10
2016-08,SP,Etanol Hidratado,m3,782.392,2022-09-10
2016-09,SP,Etanol Hidratado,m3,784.989,2022-09-10
2016-10,SP,Etanol Hidratado,m3,695.073,2022-09-10
2016-11,SP,Etanol Hidratado,m3,581.39,2022-09-10
2016-12,SP,Etanol Hidratado,m3,651.161,2022-09-10
2017-01,SP,Etanol Hidratado,m3,503.108,2022-09-10
2017-02,SP,Etanol Hidratado,m3,516.231,2022-09-10
2017-03,SP,Etanol Hidratado,m3,601.418,2022-09-10
2017-04,SP,Etanol Hidratado,m3,591.644,2022-09-10
2017-05,SP,Etanol Hidratado,m3,626.202,2022-09-10
2017-06,SP,Etanol Hidratado,m3,630.409,2022-09-10
2017-07,SP,Etanol Hidratado,m3,621.77,2022-09-10
2017-08,SP,Etanol Hidratado,m3,680.184,2022-09-10
2017-09,SP,Etanol Hidratado,m3,707.13,2022-09-10
2017-10,SP,Etanol Hidratado,m3,749.96,2022-09-10
2017-11,SP,Etanol Hidratado,m3,696.733,2022-09-10
2017-12,SP,Etanol Hidratado,m3,763.327,2022-09-10
2018-01,SP,Etanol Hidratado,m3,711.387,2022-09-10
2018-02,SP,Etanol Hidratado,m3,661.307,2022-09-10
2018-03,SP,Etanol Hidratado,m3,747.227,2022-09-10
2018-04,SP,Etanol Hidratado,m3,698.66,2022-09-10
2018-05,SP,Etanol Hidratado,m3,709.072,2022-09-10
2018-06,SP,Etanol Hidratado,m3,758.689,2022-09-10
2018-07,SP,Etanol Hidratado,m3,828.072,2022-09-10
2018-08,SP,Etanol Hidratado,m3,941.76,2022-09-10
2018-09,SP,Etanol Hidratado,m3,885.616,2022-09-10
2018-10,SP,Etanol Hidratado,m3,,2022-09-10
2018-11,SP,Etanol Hidratado,m3,966.35,2022-09-10
2018-12,SP,Etanol Hidratado,m3,,2022-09-10
2019-01,SP,Etanol Hidratado,m3,953.757,2022-09-10
2019-02,SP,Etanol Hidratado,m3,901.277,2022-09-10
2019-03,SP,Etanol Hidratado,m3,912.347,2022-09-10
2019-04,SP,Etanol Hidratado,m3,947.254,2022-09-10
2019-05,SP,Etanol Hidratado,m3,977.517,2022-09-10
2019-06,SP,Etanol Hidratado,m3,894.082,2022-09-10
2019-07,SP,Etanol Hidratado,m3,952.219,2022-09-10
2019-08,SP,Etanol Hidratado,m3,978.785,2022-09-10
2019-09,SP,Etanol Hidratado,m3,977.898,2022-09-10
2019-10,SP,Etanol Hidratado,m3,,2022-09-10
2019-11,SP,Etanol Hidratado,m3,,2022-09-10
2019-12,SP,Etanol Hidratado,m3,,2022-09-10
2020-01,SP,Etanol Hidratado,m3,977.533,2022-09-10
2020-02,SP,Etanol Hidratado,m3,934.391,2022-09-10
2020-03,SP,Etanol Hidratado,m3,794.07,2022-09-10
2020-04,SP,Etanol Hidratado,m3,652.73,2022-09-10
2020-05,SP,Etanol Hidratado,m3,686.326,2022-09-10
2020-06,SP,Etanol Hidratado,m3,717.123,2022-09-10
2020-07,SP,Etanol Hidratado,m3,818.279,2022-09-10
2020-08,SP,Etanol Hidratado,m3,828.867,2022-09-10
2020-09,SP,Etanol Hidratado,m3,885.847,2022-09-10
2020-10,SP,Etanol Hidratado,m3,967.739,2022-09-10
2020-11,SP,Etanol Hidratado,m3,881.618,2022-09-10
2020-12,SP,Etanol Hidratado,m3,995.166,2022-09-10
2021-01,SP,Etanol Hidratado,m3,867.826,2022-09-10
2021-02,SP,Etanol Hidratado,m3,827.624,2022-09-10
2021-03,SP,Etanol Hidratado,m3,780.068,2022-09-10
2021-04,SP,Etanol Hidratado,m3,774.508,2022-09-10
2021-05,SP,Etanol Hidratado,m3,777.229,2022-09-10
2021-06,SP,Etanol Hidratado,m3,649.798,2022-09-10
2021-07,SP,Etanol Hidratado,m3,703.889,2022-09-10
2021-08,SP,Etanol Hidratado,m3,667.095,2022-09-10
2021-09,SP,Etanol Hidratado,m3,647.261,2022-09-10
2021-10,SP,Etanol Hidratado,m3,645.283,2022-09-10
2021-11,SP,Etanol Hidratado,m3,514.389,2022-09-10
2021-12,SP,Etanol Hidratado,m3,620.31,2022-09-10
2022-01,SP,Etanol Hidratado,m3,489.391,2022-09-10
2022-02,SP,Etanol Hidratado,m3,591.055,2022-09-10
2022-03,SP,Etanol Hidratado,m3,748.966,2022-09-10
2022-04,SP,Etanol Hidratado,m3,676.098,2022-09-10
2022-05,SP,Etanol Hidratado,m3,637.547,2022-09-10
2022-06,SP,Etanol Hidratado,m3,671.88,2022-09-10
2022-07,SP,Etanol Hidratado,m3,,2022-09-10
2022-08,SP,Etanol Hidratado,m3,,2022-09-10
2022-09,SP,Etanol Hidratado,m3,,2022-09-10
2022-10,SP,Etanol Hidratado,m3,,2022-09-10
2022-11,SP,Etanol Hidratado,m3,,2022-09-10
2022-12,SP,Etanol Hidratado,m3,,2022-09-10
2000-01,TO,Etanol Hidratado,m3,1.375,2022-09-10
2000-02,TO,Etanol Hidratado,m3,1.2,2022-09-10
2000-03,TO,Etanol Hidratado,m3,1.278,2022-09-10
2000-04,TO,Etanol Hidratado,m3,1.323,2022-09-10
2000-05,TO,Etanol Hidratado,m3,1.377,2022-09-10
2000-06,TO,Etanol Hidratado,m3,1.234,2022-09-10
2000-07,TO,Etanol Hidratado,m3,1.582,2022-09-10
2000-08,TO,Etanol Hidratado,m3,1.543,2022-09-10
2000-09,TO,Etanol Hidratado,m3,1.428,2022-09-10
2000-10,TO,Etanol Hidratado,m3,1.025,2022-09-10
2000-11,TO,Etanol Hidratado,m3,973.0,2022-09-10
2000-12,TO,Etanol Hidratado,m3,1.144,2022-09-10
2001-01,TO,Etanol Hidratado,m3,1.194,2022-09-10
2001-02,TO,Etanol Hidratado,m3,1.026,2022-09-10
2001-03,TO,Etanol Hidratado,m3,1.038,2022-09-10
2001-04,TO,Etanol Hidratado,m3,1.044,2022-09-10
2001-05,TO,Etanol Hidratado,m3,1.068,2022-09-10
2001-06,TO,Etanol Hidratado,m3,1.038,2022-09-10
2001-07,TO,Etanol Hidratado,m3,1.189,2022-09-10
2001-08,TO,Etanol Hidratado,m3,1.127,2022-09-10
2001-09,TO,Etanol Hidratado,m3,944.0,2022-09-10
2001-10,TO,Etanol Hidratado,m3,983.0,2022-09-10
2001-11,TO,Etanol Hidratado,m3,884.0,2022-09-10
2001-12,TO,Etanol Hidratado,m3,1.017,2022-09-10
2002-01,TO,Etanol Hidratado,m3,937.0,2022-09-10
2002-02,TO,Etanol Hidratado,m3,734.0,2022-09-10
2002-03,TO,Etanol Hidratado,m3,902.0,2022-09-10
2002-04,TO,Etanol Hidratado,m3,1.013,2022-09-10
2002-05,TO,Etanol Hidratado,m3,1.028,2022-09-10
2002-06,TO,Etanol Hidratado,m3,992.0,2022-09-10
2002-07,TO,Etanol Hidratado,m3,1.338,2022-09-10
2002-08,TO,Etanol Hidratado,m3,1.187,2022-09-10
2002-09,TO,Etanol Hidratado,m3,1.176,2022-09-10
2002-10,TO,Etanol Hidratado,m3,1.374,2022-09-10
2002-11,TO,Etanol Hidratado,m3,1.049,2022-09-10
2002-12,TO,Etanol Hidratado,m3,1.315,2022-09-10
2003-01,TO,Etanol Hidratado,m3,1.167,2022-09-10
2003-02,TO,Etanol Hidratado,m3,1.027,2022-09-10
2003-03,TO,Etanol Hidratado,m3,935.0,2022-09-10
2003-04,TO,Etanol Hidratado,m3,759.0,2022-09-10
2003-05,TO,Etanol Hidratado,m3,904.0,2022-09-10
2003-06,TO,Etanol Hidratado,m3,875.0,2022-09-10
2003-07,TO,Etanol Hidratado,m3,1.172,2022-09-10
2003-08,TO,Etanol Hidratado,m3,992.0,2022-09-10
2003-09,TO,Etanol Hidratado,m3,1.032,2022-09-10
2003-10,TO,Etanol Hidratado,m3,1.05,2022-09-10
2003-11,TO,Etanol Hidratado,m3,1.015,2022-09-10
2003-12,TO,Etanol Hidratado,m3,1.243,2022-09-10
2004-01,TO,Etanol Hidratado,m3,1.084,2022-09-10
2004-02,TO,Etanol Hidratado,m3,1.134,2022-09-10
2004-03,TO,Etanol Hidratado,m3,1.135,2022-09-10
2004-04,TO,Etanol Hidratado,m3,1.041,2022-09-10
2004-05,TO,Etanol Hidratado,m3,994.0,2022-09-10
2004-06,TO,Etanol Hidratado,m3,1.11,2022-09-10
2004-07,TO,Etanol Hidratado,m3,1.221,2022-09-10
2004-08,TO,Etanol Hidratado,m3,1.045,2022-09-10
2004-09,TO,Etanol Hidratado,m3,1.0,2022-09-10
2004-10,TO,Etanol Hidratado,m3,1.047,2022-09-10
2004-11,TO,Etanol Hidratado,m3,1.078,2022-09-10
2004-12,TO,Etanol Hidratado,m3,1.203,2022-09-10
2005-01,TO,Etanol Hidratado,m3,1.032,2022-09-10
2005-02,TO,Etanol Hidratado,m3,817.0,2022-09-10
2005-03,TO,Etanol Hidratado,m3,941.0,2022-09-10
2005-04,TO,Etanol Hidratado,m3,1.035,2022-09-10
2005-05,TO,Etanol Hidratado,m3,944.0,2022-09-10
2005-06,TO,Etanol Hidratado,m3,1.042,2022-09-10
2005-07,TO,Etanol Hidratado,m3,1.095,2022-09-10
2005-08,TO,Etanol Hidratado,m3,1.07,2022-09-10
2005-09,TO,Etanol Hidratado,m3,1.244,2022-09-10
2005-10,TO,Etanol Hidratado,m3,1.238,2022-09-10
2005-11,TO,Etanol Hidratado,m3,1.367,2022-09-10
2005-12,TO,Etanol Hidratado,m3,1.776,2022-09-10
2006-01,TO,Etanol Hidratado,m3,1.561,2022-09-10
2006-02,TO,Etanol Hidratado,m3,1.187,2022-09-10
2006-03,TO,Etanol Hidratado,m3,751.0,2022-09-10
2006-04,TO,Etanol Hidratado,m3,669.0,2022-09-10
2006-05,TO,Etanol Hidratado,m3,929.0,2022-09-10
2006-06,TO,Etanol Hidratado,m3,844.0,2022-09-10
2006-07,TO,Etanol Hidratado,m3,1.206,2022-09-10
2006-08,TO,Etanol Hidratado,m3,1.216,2022-09-10
2006-09,TO,Etanol Hidratado,m3,1.29,2022-09-10
2006-10,TO,Etanol Hidratado,m3,1.381,2022-09-10
2006-11,TO,Etanol Hidratado,m3,1.379,2022-09-10
2006-12,TO,Etanol Hidratado,m3,1.747,2022-09-10
2007-01,TO,Etanol Hidratado,m3,1.771,2022-09-10
2007-02,TO,Etanol Hidratado,m3,1.422,2022-09-10
2007-03,TO,Etanol Hidratado,m3,1.546,2022-09-10
2007-04,TO,Etanol Hidratado,m3,1.54,2022-09-10
2007-05,TO,Etanol Hidratado,m3,1.761,2022-09-10
2007-06,TO,Etanol Hidratado,m3,2.07,2022-09-10
2007-07,TO,Etanol Hidratado,m3,3.138,2022-09-10
2007-08,TO,Etanol Hidratado,m3,3.269,2022-09-10
2007-09,TO,Etanol Hidratado,m3,3.487,2022-09-10
2007-10,TO,Etanol Hidratado,m3,3.93,2022-09-10
2007-11,TO,Etanol Hidratado,m3,3.792,2022-09-10
2007-12,TO,Etanol Hidratado,m3,4.031,2022-09-10
2008-01,TO,Etanol Hidratado,m3,3.558,2022-09-10
2008-02,TO,Etanol Hidratado,m3,3.615,2022-09-10
2008-03,TO,Etanol Hidratado,m3,3.543,2022-09-10
2008-04,TO,Etanol Hidratado,m3,3.919,2022-09-10
2008-05,TO,Etanol Hidratado,m3,4.189,2022-09-10
2008-06,TO,Etanol Hidratado,m3,4.439,2022-09-10
2008-07,TO,Etanol Hidratado,m3,5.853,2022-09-10
2008-08,TO,Etanol Hidratado,m3,4.88,2022-09-10
2008-09,TO,Etanol Hidratado,m3,5.543,2022-09-10
2008-10,TO,Etanol Hidratado,m3,5.556,2022-09-10
2008-11,TO,Etanol Hidratado,m3,4.643,2022-09-10
2008-12,TO,Etanol Hidratado,m3,6.041,2022-09-10
2009-01,TO,Etanol Hidratado,m3,4.826,2022-09-10
2009-02,TO,Etanol Hidratado,m3,4.115,2022-09-10
2009-03,TO,Etanol Hidratado,m3,5.399,2022-09-10
2009-04,TO,Etanol Hidratado,m3,5.345,2022-09-10
2009-05,TO,Etanol Hidratado,m3,5.323,2022-09-10
2009-06,TO,Etanol Hidratado,m3,5.724,2022-09-10
2009-07,TO,Etanol Hidratado,m3,6.761,2022-09-10
2009-08,TO,Etanol Hidratado,m3,6.029,2022-09-10
2009-09,TO,Etanol Hidratado,m3,6.718,2022-09-10
2009-10,TO,Etanol Hidratado,m3,6.783,2022-09-10
2009-11,TO,Etanol Hidratado,m3,5.678,2022-09-10
2009-12,TO,Etanol Hidratado,m3,7.007,2022-09-10
2010-01,TO,Etanol Hidratado,m3,3.072,2022-09-10
2010-02,TO,Etanol Hidratado,m3,2.319,2022-09-10
2010-03,TO,Etanol Hidratado,m3,2.997,2022-09-10
2010-04,TO,Etanol Hidratado,m3,3.908,2022-09-10
2010-05,TO,Etanol Hidratado,m3,4.867,2022-09-10
2010-06,TO,Etanol Hidratado,m3,5.392,2022-09-10
2010-07,TO,Etanol Hidratado,m3,6.803,2022-09-10
2010-08,TO,Etanol Hidratado,m3,6.866,2022-09-10
2010-09,TO,Etanol Hidratado,m3,6.569,2022-09-10
2010-10,TO,Etanol Hidratado,m3,5.967,2022-09-10
2010-11,TO,Etanol Hidratado,m3,5.309,2022-09-10
2010-12,TO,Etanol Hidratado,m3,6.389,2022-09-10
2011-01,TO,Etanol Hidratado,m3,4.433,2022-09-10
2011-02,TO,Etanol Hidratado,m3,3.217,2022-09-10
2011-03,TO,Etanol Hidratado,m3,1.82,2022-09-10
2011-04,TO,Etanol Hidratado,m3,1.279,2022-09-10
2011-05,TO,Etanol Hidratado,m3,2.841,2022-09-10
2011-06,TO,Etanol Hidratado,m3,3.73,2022-09-10
2011-07,TO,Etanol Hidratado,m3,4.294,2022-09-10
2011-08,TO,Etanol Hidratado,m3,3.778,2022-09-10
2011-09,TO,Etanol Hidratado,m3,3.489,2022-09-10
2011-10,TO,Etanol Hidratado,m3,3.526,2022-09-10
2011-11,TO,Etanol Hidratado,m3,2.603,2022-09-10
2011-12,TO,Etanol Hidratado,m3,2.462,2022-09-10
2012-01,TO,Etanol Hidratado,m3,2.354,2022-09-10
2012-02,TO,Etanol Hidratado,m3,2.061,2022-09-10
2012-03,TO,Etanol Hidratado,m3,2.092,2022-09-10
2012-04,TO,Etanol Hidratado,m3,1.931,2022-09-10
2012-05,TO,Etanol Hidratado,m3,2.273,2022-09-10
2012-06,TO,Etanol Hidratado,m3,2.276,2022-09-10
2012-07,TO,Etanol Hidratado,m3,2.628,2022-09-10
2012-08,TO,Etanol Hidratado,m3,2.449,2022-09-10
2012-09,TO,Etanol Hidratado,m3,2.309,2022-09-10
2012-10,TO,Etanol Hidratado,m3,2.769,2022-09-10
2012-11,TO,Etanol Hidratado,m3,2.506,2022-09-10
2012-12,TO,Etanol Hidratado,m3,2.235,2022-09-10
2013-01,TO,Etanol Hidratado,m3,2.801,2022-09-10
2013-02,TO,Etanol Hidratado,m3,3.052,2022-09-10
2013-03,TO,Etanol Hidratado,m3,3.002,2022-09-10
2013-04,TO,Etanol Hidratado,m3,2.662,2022-09-10
2013-05,TO,Etanol Hidratado,m3,2.504,2022-09-10
2013-06,TO,Etanol Hidratado,m3,2.585,2022-09-10
2013-07,TO,Etanol Hidratado,m3,3.523,2022-09-10
2013-08,TO,Etanol Hidratado,m3,2.906,2022-09-10
2013-09,TO,Etanol Hidratado,m3,3.051,2022-09-10
2013-10,TO,Etanol Hidratado,m3,3.211,2022-09-10
2013-11,TO,Etanol Hidratado,m3,2.966,2022-09-10
2013-12,TO,Etanol Hidratado,m3,3.511,2022-09-10
2014-01,TO,Etanol Hidratado,m3,3.304,2022-09-10
2014-02,TO,Etanol Hidratado,m3,2.785,2022-09-10
2014-03,TO,Etanol Hidratado,m3,2.516,2022-09-10
2014-04,TO,Etanol Hidratado,m3,2.471,2022-09-10
2014-05,TO,Etanol Hidratado,m3,2.525,2022-09-10
2014-06,TO,Etanol Hidratado,m3,2.546,2022-09-10
2014-07,TO,Etanol Hidratado,m3,3.381,2022-09-10
2014-08,TO,Etanol Hidratado,m3,2.835,2022-09-10
2014-09,TO,Etanol Hidratado,m3,2.928,2022-09-10
2014-10,TO,Etanol Hidratado,m3,2.981,2022-09-10
2014-11,TO,Etanol Hidratado,m3,2.927,2022-09-10
2014-12,TO,Etanol Hidratado,m3,4.088,2022-09-10
2015-01,TO,Etanol Hidratado,m3,3.704,2022-09-10
2015-02,TO,Etanol Hidratado,m3,4.26,2022-09-10
2015-03,TO,Etanol Hidratado,m3,4.542,2022-09-10
2015-04,TO,Etanol Hidratado,m3,4.54,2022-09-10
2015-05,TO,Etanol Hidratado,m3,4.367,2022-09-10
2015-06,TO,Etanol Hidratado,m3,4.663,2022-09-10
2015-07,TO,Etanol Hidratado,m3,5.509,2022-09-10
2015-08,TO,Etanol Hidratado,m3,4.808,2022-09-10
2015-09,TO,Etanol Hidratado,m3,4.897,2022-09-10
2015-10,TO,Etanol Hidratado,m3,6.177,2022-09-10
2015-11,TO,Etanol Hidratado,m3,4.571,2022-09-10
2015-12,TO,Etanol Hidratado,m3,4.656,2022-09-10
2016-01,TO,Etanol Hidratado,m3,3.485,2022-09-10
2016-02,TO,Etanol Hidratado,m3,3.007,2022-09-10
2016-03,TO,Etanol Hidratado,m3,2.439,2022-09-10
2016-04,TO,Etanol Hidratado,m3,2.469,2022-09-10
2016-05,TO,Etanol Hidratado,m3,2.603,2022-09-10
2016-06,TO,Etanol Hidratado,m3,2.866,2022-09-10
2016-07,TO,Etanol Hidratado,m3,3.215,2022-09-10
2016-08,TO,Etanol Hidratado,m3,2.918,2022-09-10
2016-09,TO,Etanol Hidratado,m3,2.345,2022-09-10
2016-10,TO,Etanol Hidratado,m3,1.976,2022-09-10
2016-11,TO,Etanol Hidratado,m3,1.678,2022-09-10
2016-12,TO,Etanol Hidratado,m3,1.666,2022-09-10
2017-01,TO,Etanol Hidratado,m3,1.447,2022-09-10
2017-02,TO,Etanol Hidratado,m3,1.282,2022-09-10
2017-03,TO,Etanol Hidratado,m3,1.262,2022-09-10
2017-04,TO,Etanol Hidratado,m3,924.0,2022-09-10
2017-05,TO,Etanol Hidratado,m3,1.169,2022-09-10
2017-06,TO,Etanol Hidratado,m3,832.0,2022-09-10
2017-07,TO,Etanol Hidratado,m3,1.255,2022-09-10
2017-08,TO,Etanol Hidratado,m3,1.487,2022-09-10
2017-09,TO,Etanol Hidratado,m3,1.623,2022-09-10
2017-10,TO,Etanol Hidratado,m3,1.481,2022-09-10
2017-11,TO,Etanol Hidratado,m3,1.85,2022-09-10
2017-12,TO,Etanol Hidratado,m3,2.278,2022-09-10
2018-01,TO,Etanol Hidratado,m3,2.225,2022-09-10
2018-02,TO,Etanol Hidratado,m3,1.818,2022-09-10
2018-03,TO,Etanol Hidratado,m3,1.909,2022-09-10
2018-04,TO,Etanol Hidratado,m3,1.653,2022-09-10
2018-05,TO,Etanol Hidratado,m3,1.645,2022-09-10
2018-06,TO,Etanol Hidratado,m3,2.801,2022-09-10
2018-07,TO,Etanol Hidratado,m3,3.222,2022-09-10
2018-08,TO,Etanol Hidratado,m3,3.469,2022-09-10
2018-09,TO,Etanol Hidratado,m3,3.936,2022-09-10
2018-10,TO,Etanol Hidratado,m3,4.833,2022-09-10
2018-11,TO,Etanol Hidratado,m3,3.807,2022-09-10
2018-12,TO,Etanol Hidratado,m3,2.802,2022-09-10
2019-01,TO,Etanol Hidratado,m3,2.838,2022-09-10
2019-02,TO,Etanol Hidratado,m3,2.274,2022-09-10
2019-03,TO,Etanol Hidratado,m3,2.266,2022-09-10
2019-04,TO,Etanol Hidratado,m3,2.286,2022-09-10
2019-05,TO,Etanol Hidratado,m3,2.422,2022-09-10
2019-06,TO,Etanol Hidratado,m3,2.392,2022-09-10
2019-07,TO,Etanol Hidratado,m3,2.955,2022-09-10
2019-08,TO,Etanol Hidratado,m3,2.615,2022-09-10
2019-09,TO,Etanol Hidratado,m3,2.453,2022-09-10
2019-10,TO,Etanol Hidratado,m3,2.878,2022-09-10
2019-11,TO,Etanol Hidratado,m3,3.44,2022-09-10
2019-12,TO,Etanol Hidratado,m3,4.396,2022-09-10
