ano_mês,uf,produto,unid,volume,criado_em,ano
2014-08,DF,GLP,m3,15.275,2022-09-10,
2014-09,DF,GLP,m3,14.408,2022-09-10,
2014-10,DF,GLP,m3,14.811,2022-09-10,
2014-11,DF,GLP,m3,14.187,2022-09-10,
2014-12,DF,GLP,m3,15.411,2022-09-10,
2015-01,DF,GLP,m3,13.208,2022-09-10,
2015-02,DF,GLP,m3,13.255,2022-09-10,
2015-03,DF,GLP,m3,15.015,2022-09-10,
2015-04,DF,GLP,m3,14.833,2022-09-10,
2015-05,DF,GLP,m3,14.796,2022-09-10,
2015-06,DF,GLP,m3,15.479,2022-09-10,
2015-07,DF,GLP,m3,15.859,2022-09-10,
2015-08,DF,GLP,m3,15.489,2022-09-10,
2015-09,DF,GLP,m3,14.487,2022-09-10,
2015-10,DF,GLP,m3,14.396,2022-09-10,
2015-11,DF,GLP,m3,13.447,2022-09-10,
2015-12,DF,GLP,m3,15.565,2022-09-10,
2016-01,DF,GLP,m3,13.25,2022-09-10,
2016-02,DF,GLP,m3,13.358,2022-09-10,
2016-03,DF,GLP,m3,14.45,2022-09-10,
2016-04,DF,GLP,m3,14.443,2022-09-10,
2016-05,DF,GLP,m3,14.733,2022-09-10,
2016-06,DF,GLP,m3,15.252,2022-09-10,
2016-07,DF,GLP,m3,15.194,2022-09-10,
2016-08,DF,GLP,m3,15.784,2022-09-10,
2016-09,DF,GLP,m3,14.727,2022-09-10,
2016-10,DF,GLP,m3,14.004,2022-09-10,
2016-11,DF,GLP,m3,14.469,2022-09-10,
2016-12,DF,GLP,m3,15.583,2022-09-10,
2017-01,DF,GLP,m3,13.634,2022-09-10,
2017-02,DF,GLP,m3,13.652,2022-09-10,
2017-03,DF,GLP,m3,15.7,2022-09-10,
2017-04,DF,GLP,m3,26.522,2022-09-10,
2017-05,DF,GLP,m3,15.131,2022-09-10,
2017-06,DF,GLP,m3,15.041,2022-09-10,
2017-07,DF,GLP,m3,15.669,2022-09-10,
2017-08,DF,GLP,m3,15.429,2022-09-10,
2017-09,DF,GLP,m3,15.528,2022-09-10,
2017-10,DF,GLP,m3,13.856,2022-09-10,
2017-11,DF,GLP,m3,14.084,2022-09-10,
2017-12,DF,GLP,m3,14.953,2022-09-10,
2018-01,DF,GLP,m3,13.639,2022-09-10,
2018-02,DF,GLP,m3,13.838,2022-09-10,
2018-03,DF,GLP,m3,14.882,2022-09-10,
2018-04,DF,GLP,m3,15.536,2022-09-10,
2018-05,DF,GLP,m3,13.118,2022-09-10,
2018-06,DF,GLP,m3,17.516,2022-09-10,
2018-07,DF,GLP,m3,14.96,2022-09-10,
2018-08,DF,GLP,m3,15.683,2022-09-10,
2018-09,DF,GLP,m3,14.847,2022-09-10,
2018-10,DF,GLP,m3,14.574,2022-09-10,
2018-11,DF,GLP,m3,15.102,2022-09-10,
2018-12,DF,GLP,m3,15.013,2022-09-10,
2019-01,DF,GLP,m3,13.555,2022-09-10,
2019-02,DF,GLP,m3,13.818,2022-09-10,
2019-03,DF,GLP,m3,14.584,2022-09-10,
2019-04,DF,GLP,m3,14.921,2022-09-10,
2019-05,DF,GLP,m3,15.672,2022-09-10,
2019-06,DF,GLP,m3,14.765,2022-09-10,
2019-07,DF,GLP,m3,15.858,2022-09-10,
2019-08,DF,GLP,m3,15.604,2022-09-10,
2019-09,DF,GLP,m3,14.043,2022-09-10,
2019-10,DF,GLP,m3,14.54,2022-09-10,
2019-11,DF,GLP,m3,14.256,2022-09-10,
2019-12,DF,GLP,m3,15.377,2022-09-10,
2020-01,DF,GLP,m3,13.726,2022-09-10,
2020-02,DF,GLP,m3,13.883,2022-09-10,
2020-03,DF,GLP,m3,16.011,2022-09-10,
2020-04,DF,GLP,m3,15.887,2022-09-10,
2020-05,DF,GLP,m3,13.463,2022-09-10,
2020-06,DF,GLP,m3,15.326,2022-09-10,
2020-07,DF,GLP,m3,15.69,2022-09-10,
2020-08,DF,GLP,m3,15.358,2022-09-10,
2020-09,DF,GLP,m3,13.937,2022-09-10,
2020-10,DF,GLP,m3,14.267,2022-09-10,
2020-11,DF,GLP,m3,13.825,2022-09-10,
2020-12,DF,GLP,m3,15.071,2022-09-10,
2021-01,DF,GLP,m3,13.553,2022-09-10,
2021-02,DF,GLP,m3,12.951,2022-09-10,
2021-03,DF,GLP,m3,15.354,2022-09-10,
2021-04,DF,GLP,m3,14.173,2022-09-10,
2021-05,DF,GLP,m3,14.685,2022-09-10,
2021-06,DF,GLP,m3,15.048,2022-09-10,
2021-07,DF,GLP,m3,15.452,2022-09-10,
2021-08,DF,GLP,m3,15.499,2022-09-10,
2021-09,DF,GLP,m3,14.195,2022-09-10,
2021-10,DF,GLP,m3,14.449,2022-09-10,
2021-11,DF,GLP,m3,13.787,2022-09-10,
2021-12,DF,GLP,m3,14.858,2022-09-10,
2022-01,DF,GLP,m3,13.003,2022-09-10,
2022-02,DF,GLP,m3,13.98,2022-09-10,
2022-03,DF,GLP,m3,14.761,2022-09-10,
2022-04,DF,GLP,m3,13.471,2022-09-10,
2022-05,DF,GLP,m3,14.315,2022-09-10,
2022-06,DF,GLP,m3,14.772,2022-09-10,
2022-07,DF,GLP,m3,,2022-09-10,
2022-08,DF,GLP,m3,,2022-09-10,
2022-09,DF,GLP,m3,,2022-09-10,
2022-10,DF,GLP,m3,,2022-09-10,
2022-11,DF,GLP,m3,,2022-09-10,
2022-12,DF,GLP,m3,,2022-09-10,
2000-01,ES,GLP,m3,17.325,2022-09-10,
2000-02,ES,GLP,m3,17.45,2022-09-10,
2000-03,ES,GLP,m3,19.038,2022-09-10,
2000-04,ES,GLP,m3,17.477,2022-09-10,
2000-05,ES,GLP,m3,19.418,2022-09-10,
2000-06,ES,GLP,m3,19.341,2022-09-10,
2000-07,ES,GLP,m3,19.397,2022-09-10,
2000-08,ES,GLP,m3,19.871,2022-09-10,
2000-09,ES,GLP,m3,18.602,2022-09-10,
2000-10,ES,GLP,m3,18.095,2022-09-10,
2000-11,ES,GLP,m3,18.821,2022-09-10,
2000-12,ES,GLP,m3,17.66,2022-09-10,
2001-01,ES,GLP,m3,18.413,2022-09-10,
2001-02,ES,GLP,m3,15.851,2022-09-10,
2001-03,ES,GLP,m3,18.726,2022-09-10,
2001-04,ES,GLP,m3,16.515,2022-09-10,
2001-05,ES,GLP,m3,18.882,2022-09-10,
2001-06,ES,GLP,m3,18.556,2022-09-10,
2001-07,ES,GLP,m3,18.863,2022-09-10,
2001-08,ES,GLP,m3,20.293,2022-09-10,
2001-09,ES,GLP,m3,19.248,2022-09-10,
2001-10,ES,GLP,m3,19.333,2022-09-10,
2001-11,ES,GLP,m3,18.745,2022-09-10,
2001-12,ES,GLP,m3,20.689,2022-09-10,
2002-01,ES,GLP,m3,17.57,2022-09-10,
2002-02,ES,GLP,m3,16.67,2022-09-10,
2002-03,ES,GLP,m3,19.791,2022-09-10,
2002-04,ES,GLP,m3,16.896,2022-09-10,
2002-05,ES,GLP,m3,20.318,2022-09-10,
2002-06,ES,GLP,m3,16.325,2022-09-10,
2002-07,ES,GLP,m3,19.997,2022-09-10,
2002-08,ES,GLP,m3,18.374,2022-09-10,
2002-09,ES,GLP,m3,18.479,2022-09-10,
2002-10,ES,GLP,m3,20.474,2022-09-10,
2002-11,ES,GLP,m3,17.143,2022-09-10,
2002-12,ES,GLP,m3,18.831,2022-09-10,
2003-01,ES,GLP,m3,17.173,2022-09-10,
2003-02,ES,GLP,m3,15.862,2022-09-10,
2003-03,ES,GLP,m3,14.878,2022-09-10,
2003-04,ES,GLP,m3,17.259,2022-09-10,
2003-05,ES,GLP,m3,16.832,2022-09-10,
2003-06,ES,GLP,m3,16.793,2022-09-10,
2003-07,ES,GLP,m3,18.927,2022-09-10,
2003-08,ES,GLP,m3,18.603,2022-09-10,
2003-09,ES,GLP,m3,18.031,2022-09-10,
2003-10,ES,GLP,m3,17.179,2022-09-10,
2003-11,ES,GLP,m3,15.7,2022-09-10,
2003-12,ES,GLP,m3,17.528,2022-09-10,
2004-01,ES,GLP,m3,18.169,2022-09-10,
2004-02,ES,GLP,m3,15.435,2022-09-10,
2004-03,ES,GLP,m3,18.979,2022-09-10,
2004-04,ES,GLP,m3,16.983,2022-09-10,
2004-05,ES,GLP,m3,17.723,2022-09-10,
2004-06,ES,GLP,m3,18.674,2022-09-10,
2004-07,ES,GLP,m3,19.213,2022-09-10,
2004-08,ES,GLP,m3,19.159,2022-09-10,
2004-09,ES,GLP,m3,18.17,2022-09-10,
2004-10,ES,GLP,m3,18.505,2022-09-10,
2004-11,ES,GLP,m3,17.869,2022-09-10,
2004-12,ES,GLP,m3,19.551,2022-09-10,
2005-01,ES,GLP,m3,17.558,2022-09-10,
2005-02,ES,GLP,m3,17.814,2022-09-10,
2005-03,ES,GLP,m3,18.202,2022-09-10,
2005-04,ES,GLP,m3,18.086,2022-09-10,
2005-05,ES,GLP,m3,18.812,2022-09-10,
2005-06,ES,GLP,m3,19.937,2022-09-10,
2005-07,ES,GLP,m3,18.77,2022-09-10,
2005-08,ES,GLP,m3,19.514,2022-09-10,
2005-09,ES,GLP,m3,18.698,2022-09-10,
2005-10,ES,GLP,m3,17.601,2022-09-10,
2005-11,ES,GLP,m3,17.949,2022-09-10,
2005-12,ES,GLP,m3,20.03,2022-09-10,
2006-01,ES,GLP,m3,17.578,2022-09-10,
2006-02,ES,GLP,m3,15.098,2022-09-10,
2006-03,ES,GLP,m3,19.67,2022-09-10,
2006-04,ES,GLP,m3,17.023,2022-09-10,
2006-05,ES,GLP,m3,19.562,2022-09-10,
2006-06,ES,GLP,m3,19.242,2022-09-10,
2006-07,ES,GLP,m3,20.609,2022-09-10,
2006-08,ES,GLP,m3,19.975,2022-09-10,
2006-09,ES,GLP,m3,19.047,2022-09-10,
2006-10,ES,GLP,m3,19.84,2022-09-10,
2006-11,ES,GLP,m3,19.352,2022-09-10,
2006-12,ES,GLP,m3,20.16,2022-09-10,
2007-01,ES,GLP,m3,17.939,2022-09-10,
2007-02,ES,GLP,m3,18.734,2022-09-10,
2007-03,ES,GLP,m3,19.894,2022-09-10,
2007-04,ES,GLP,m3,21.263,2022-09-10,
2007-05,ES,GLP,m3,25.127,2022-09-10,
2007-06,ES,GLP,m3,24.556,2022-09-10,
2007-07,ES,GLP,m3,19.986,2022-09-10,
2007-08,ES,GLP,m3,20.467,2022-09-10,
2007-09,ES,GLP,m3,18.653,2022-09-10,
2007-10,ES,GLP,m3,20.051,2022-09-10,
2007-11,ES,GLP,m3,18.58,2022-09-10,
2007-12,ES,GLP,m3,18.914,2022-09-10,
2008-01,ES,GLP,m3,18.934,2022-09-10,
2008-02,ES,GLP,m3,17.826,2022-09-10,
2008-03,ES,GLP,m3,17.85,2022-09-10,
2008-04,ES,GLP,m3,18.903,2022-09-10,
2008-05,ES,GLP,m3,19.74,2022-09-10,
2008-06,ES,GLP,m3,19.715,2022-09-10,
2008-07,ES,GLP,m3,21.106,2022-09-10,
2008-08,ES,GLP,m3,20.011,2022-09-10,
2008-09,ES,GLP,m3,19.701,2022-09-10,
2008-10,ES,GLP,m3,20.273,2022-09-10,
2008-11,ES,GLP,m3,18.176,2022-09-10,
2008-12,ES,GLP,m3,19.92,2022-09-10,
2009-01,ES,GLP,m3,18.581,2022-09-10,
2009-02,ES,GLP,m3,17.061,2022-09-10,
2009-03,ES,GLP,m3,17.227,2022-09-10,
2009-04,ES,GLP,m3,18.249,2022-09-10,
2009-05,ES,GLP,m3,17.653,2022-09-10,
2009-06,ES,GLP,m3,19.417,2022-09-10,
2009-07,ES,GLP,m3,20.675,2022-09-10,
2009-08,ES,GLP,m3,20.544,2022-09-10,
2009-09,ES,GLP,m3,20.024,2022-09-10,
2009-10,ES,GLP,m3,20.353,2022-09-10,
2009-11,ES,GLP,m3,19.905,2022-09-10,
2009-12,ES,GLP,m3,21.502,2022-09-10,
2010-01,ES,GLP,m3,18.382,2022-09-10,
2010-02,ES,GLP,m3,17.261,2022-09-10,
2010-03,ES,GLP,m3,20.155,2022-09-10,
2010-04,ES,GLP,m3,19.64,2022-09-10,
2010-05,ES,GLP,m3,20.412,2022-09-10,
2010-06,ES,GLP,m3,20.65,2022-09-10,
2010-07,ES,GLP,m3,21.989,2022-09-10,
2010-08,ES,GLP,m3,21.677,2022-09-10,
2010-09,ES,GLP,m3,20.6,2022-09-10,
2010-10,ES,GLP,m3,20.182,2022-09-10,
2010-11,ES,GLP,m3,20.337,2022-09-10,
2010-12,ES,GLP,m3,21.007,2022-09-10,
2011-01,ES,GLP,m3,18.716,2022-09-10,
2011-02,ES,GLP,m3,17.721,2022-09-10,
2011-03,ES,GLP,m3,20.377,2022-09-10,
2011-04,ES,GLP,m3,19.49,2022-09-10,
2011-05,ES,GLP,m3,21.355,2022-09-10,
2011-06,ES,GLP,m3,21.116,2022-09-10,
2011-07,ES,GLP,m3,21.435,2022-09-10,
2011-08,ES,GLP,m3,22.891,2022-09-10,
2011-09,ES,GLP,m3,21.13,2022-09-10,
2011-10,ES,GLP,m3,20.773,2022-09-10,
2011-11,ES,GLP,m3,20.9,2022-09-10,
2011-12,ES,GLP,m3,21.724,2022-09-10,
2012-01,ES,GLP,m3,20.01,2022-09-10,
2012-02,ES,GLP,m3,19.44,2022-09-10,
2012-03,ES,GLP,m3,20.469,2022-09-10,
2012-04,ES,GLP,m3,19.314,2022-09-10,
2012-05,ES,GLP,m3,21.807,2022-09-10,
2012-06,ES,GLP,m3,20.547,2022-09-10,
2012-07,ES,GLP,m3,21.925,2022-09-10,
2012-08,ES,GLP,m3,22.897,2022-09-10,
2012-09,ES,GLP,m3,20.237,2022-09-10,
2012-10,ES,GLP,m3,21.691,2022-09-10,
2012-11,ES,GLP,m3,20.736,2022-09-10,
2012-12,ES,GLP,m3,20.357,2022-09-10,
2013-01,ES,GLP,m3,20.073,2022-09-10,
2013-02,ES,GLP,m3,18.668,2022-09-10,
2013-03,ES,GLP,m3,19.69,2022-09-10,
2013-04,ES,GLP,m3,21.668,2022-09-10,
2013-05,ES,GLP,m3,21.976,2022-09-10,
2013-06,ES,GLP,m3,20.822,2022-09-10,
2013-07,ES,GLP,m3,23.022,2022-09-10,
2013-08,ES,GLP,m3,23.09,2022-09-10,
2013-09,ES,GLP,m3,20.761,2022-09-10,
2013-10,ES,GLP,m3,22.635,2022-09-10,
2013-11,ES,GLP,m3,20.955,2022-09-10,
2013-12,ES,GLP,m3,21.363,2022-09-10,
2014-01,ES,GLP,m3,21.125,2022-09-10,
2014-02,ES,GLP,m3,19.328,2022-09-10,
2014-03,ES,GLP,m3,20.203,2022-09-10,
2014-04,ES,GLP,m3,21.054,2022-09-10,
2014-05,ES,GLP,m3,22.09,2022-09-10,
2014-06,ES,GLP,m3,21.137,2022-09-10,
2014-07,ES,GLP,m3,23.515,2022-09-10,
2014-08,ES,GLP,m3,23.03,2022-09-10,
2014-09,ES,GLP,m3,21.927,2022-09-10,
2014-10,ES,GLP,m3,22.712,2022-09-10,
2014-11,ES,GLP,m3,20.782,2022-09-10,
2014-12,ES,GLP,m3,22.792,2022-09-10,
2015-01,ES,GLP,m3,20.354,2022-09-10,
2015-02,ES,GLP,m3,19.046,2022-09-10,
2015-03,ES,GLP,m3,21.021,2022-09-10,
2015-04,ES,GLP,m3,21.11,2022-09-10,
2015-05,ES,GLP,m3,21.789,2022-09-10,
2015-06,ES,GLP,m3,22.323,2022-09-10,
2015-07,ES,GLP,m3,23.915,2022-09-10,
2015-08,ES,GLP,m3,23.269,2022-09-10,
2015-09,ES,GLP,m3,22.001,2022-09-10,
2015-10,ES,GLP,m3,21.231,2022-09-10,
2015-11,ES,GLP,m3,19.784,2022-09-10,
2015-12,ES,GLP,m3,21.566,2022-09-10,
2016-01,ES,GLP,m3,19.109,2022-09-10,
2016-02,ES,GLP,m3,19.362,2022-09-10,
2016-03,ES,GLP,m3,20.66,2022-09-10,
2016-04,ES,GLP,m3,19.807,2022-09-10,
2016-05,ES,GLP,m3,21.856,2022-09-10,
2016-06,ES,GLP,m3,22.544,2022-09-10,
2016-07,ES,GLP,m3,22.374,2022-09-10,
2016-08,ES,GLP,m3,24.067,2022-09-10,
2016-09,ES,GLP,m3,21.637,2022-09-10,
2016-10,ES,GLP,m3,21.242,2022-09-10,
2016-11,ES,GLP,m3,21.471,2022-09-10,
2016-12,ES,GLP,m3,22.168,2022-09-10,
2017-01,ES,GLP,m3,20.229,2022-09-10,
2017-02,ES,GLP,m3,18.69,2022-09-10,
2017-03,ES,GLP,m3,22.638,2022-09-10,
2017-04,ES,GLP,m3,20.377,2022-09-10,
2017-05,ES,GLP,m3,37.527,2022-09-10,
2017-06,ES,GLP,m3,22.43,2022-09-10,
2017-07,ES,GLP,m3,37.268,2022-09-10,
2017-08,ES,GLP,m3,23.747,2022-09-10,
2017-09,ES,GLP,m3,23.421,2022-09-10,
2017-10,ES,GLP,m3,22.238,2022-09-10,
2017-11,ES,GLP,m3,22.038,2022-09-10,
2017-12,ES,GLP,m3,22.004,2022-09-10,
2018-01,ES,GLP,m3,20.958,2022-09-10,
2018-02,ES,GLP,m3,20.038,2022-09-10,
2018-03,ES,GLP,m3,21.475,2022-09-10,
2018-04,ES,GLP,m3,21.751,2022-09-10,
2018-05,ES,GLP,m3,22.9,2022-09-10,
2018-06,ES,GLP,m3,24.791,2022-09-10,
2018-07,ES,GLP,m3,23.16,2022-09-10,
2018-08,ES,GLP,m3,24.207,2022-09-10,
2018-09,ES,GLP,m3,22.893,2022-09-10,
2018-10,ES,GLP,m3,23.061,2022-09-10,
2018-11,ES,GLP,m3,22.57,2022-09-10,
2018-12,ES,GLP,m3,22.486,2022-09-10,
2019-01,ES,GLP,m3,20.624,2022-09-10,
2019-02,ES,GLP,m3,19.553,2022-09-10,
2019-03,ES,GLP,m3,19.936,2022-09-10,
2019-04,ES,GLP,m3,21.551,2022-09-10,
2019-05,ES,GLP,m3,22.63,2022-09-10,
2019-06,ES,GLP,m3,20.927,2022-09-10,
2019-07,ES,GLP,m3,24.078,2022-09-10,
2019-08,ES,GLP,m3,23.618,2022-09-10,
2019-09,ES,GLP,m3,21.954,2022-09-10,
2019-10,ES,GLP,m3,23.38,2022-09-10,
2019-11,ES,GLP,m3,21.688,2022-09-10,
2019-12,ES,GLP,m3,22.954,2022-09-10,
2020-01,ES,GLP,m3,21.286,2022-09-10,
2020-02,ES,GLP,m3,20.217,2022-09-10,
2020-03,ES,GLP,m3,23.807,2022-09-10,
2020-04,ES,GLP,m3,23.739,2022-09-10,
2020-05,ES,GLP,m3,22.179,2022-09-10,
2020-06,ES,GLP,m3,23.477,2022-09-10,
2020-07,ES,GLP,m3,24.972,2022-09-10,
2020-08,ES,GLP,m3,23.436,2022-09-10,
2020-09,ES,GLP,m3,23.325,2022-09-10,
2020-10,ES,GLP,m3,23.052,2022-09-10,
2020-11,ES,GLP,m3,21.593,2022-09-10,
2020-12,ES,GLP,m3,23.827,2022-09-10,
2021-01,ES,GLP,m3,21.42,2022-09-10,
2021-02,ES,GLP,m3,20.023,2022-09-10,
2021-03,ES,GLP,m3,23.561,2022-09-10,
2021-04,ES,GLP,m3,22.372,2022-09-10,
2021-05,ES,GLP,m3,22.733,2022-09-10,
2021-06,ES,GLP,m3,23.624,2022-09-10,
2021-07,ES,GLP,m3,24.797,2022-09-10,
2021-08,ES,GLP,m3,24.328,2022-09-10,
2021-09,ES,GLP,m3,22.749,2022-09-10,
2021-10,ES,GLP,m3,22.438,2022-09-10,
2021-11,ES,GLP,m3,22.272,2022-09-10,
2021-12,ES,GLP,m3,23.333,2022-09-10,
2022-01,ES,GLP,m3,20.723,2022-09-10,
2022-02,ES,GLP,m3,20.797,2022-09-10,
2022-03,ES,GLP,m3,24.431,2022-09-10,
2022-04,ES,GLP,m3,20.348,2022-09-10,
2022-05,ES,GLP,m3,24.44,2022-09-10,
2022-06,ES,GLP,m3,24.491,2022-09-10,
2022-07,ES,GLP,m3,,2022-09-10,
2022-08,ES,GLP,m3,,2022-09-10,
2022-09,ES,GLP,m3,,2022-09-10,
2022-10,ES,GLP,m3,,2022-09-10,
2022-11,ES,GLP,m3,,2022-09-10,
2022-12,ES,GLP,m3,,2022-09-10,
2000-01,GO,GLP,m3,37.029,2022-09-10,
2000-02,GO,GLP,m3,37.849,2022-09-10,
2000-03,GO,GLP,m3,42.077,2022-09-10,
2000-04,GO,GLP,m3,37.62,2022-09-10,
2000-05,GO,GLP,m3,41.871,2022-09-10,
2000-06,GO,GLP,m3,41.197,2022-09-10,
2000-07,GO,GLP,m3,39.622,2022-09-10,
2000-08,GO,GLP,m3,41.834,2022-09-10,
2000-09,GO,GLP,m3,41.323,2022-09-10,
2000-10,GO,GLP,m3,40.275,2022-09-10,
2000-11,GO,GLP,m3,41.756,2022-09-10,
2000-12,GO,GLP,m3,42.732,2022-09-10,
2001-01,GO,GLP,m3,43.409,2022-09-10,
2001-02,GO,GLP,m3,38.344,2022-09-10,
2001-03,GO,GLP,m3,44.849,2022-09-10,
2001-04,GO,GLP,m3,42.337,2022-09-10,
2001-05,GO,GLP,m3,44.525,2022-09-10,
2001-06,GO,GLP,m3,44.003,2022-09-10,
2001-07,GO,GLP,m3,44.9,2022-09-10,
2001-08,GO,GLP,m3,44.34,2022-09-10,
2001-09,GO,GLP,m3,41.547,2022-09-10,
2001-10,GO,GLP,m3,44.586,2022-09-10,
2001-11,GO,GLP,m3,43.197,2022-09-10,
2001-12,GO,GLP,m3,43.874,2022-09-10,
2002-01,GO,GLP,m3,43.339,2022-09-10,
2002-02,GO,GLP,m3,38.286,2022-09-10,
2002-03,GO,GLP,m3,43.721,2022-09-10,
2002-04,GO,GLP,m3,39.234,2022-09-10,
2002-05,GO,GLP,m3,42.54,2022-09-10,
2002-06,GO,GLP,m3,34.794,2022-09-10,
2002-07,GO,GLP,m3,42.292,2022-09-10,
2002-08,GO,GLP,m3,37.742,2022-09-10,
2002-09,GO,GLP,m3,36.854,2022-09-10,
2002-10,GO,GLP,m3,39.37,2022-09-10,
2002-11,GO,GLP,m3,39.16,2022-09-10,
2002-12,GO,GLP,m3,39.249,2022-09-10,
2003-01,GO,GLP,m3,38.294,2022-09-10,
2003-02,GO,GLP,m3,36.642,2022-09-10,
2003-03,GO,GLP,m3,37.339,2022-09-10,
2003-04,GO,GLP,m3,36.6,2022-09-10,
2003-05,GO,GLP,m3,38.928,2022-09-10,
2003-06,GO,GLP,m3,37.692,2022-09-10,
2003-07,GO,GLP,m3,39.768,2022-09-10,
2003-08,GO,GLP,m3,38.096,2022-09-10,
2003-09,GO,GLP,m3,37.69,2022-09-10,
2003-10,GO,GLP,m3,39.501,2022-09-10,
2003-11,GO,GLP,m3,37.247,2022-09-10,
2003-12,GO,GLP,m3,38.982,2022-09-10,
2004-01,GO,GLP,m3,39.831,2022-09-10,
2004-02,GO,GLP,m3,35.927,2022-09-10,
2004-03,GO,GLP,m3,40.819,2022-09-10,
2004-04,GO,GLP,m3,37.792,2022-09-10,
2004-05,GO,GLP,m3,37.772,2022-09-10,
2004-06,GO,GLP,m3,37.955,2022-09-10,
2004-07,GO,GLP,m3,39.376,2022-09-10,
2004-08,GO,GLP,m3,38.933,2022-09-10,
2004-09,GO,GLP,m3,37.489,2022-09-10,
2004-10,GO,GLP,m3,35.502,2022-09-10,
2004-11,GO,GLP,m3,37.449,2022-09-10,
2004-12,GO,GLP,m3,39.089,2022-09-10,
2005-01,GO,GLP,m3,36.063,2022-09-10,
2005-02,GO,GLP,m3,34.936,2022-09-10,
2005-03,GO,GLP,m3,37.963,2022-09-10,
2005-04,GO,GLP,m3,37.408,2022-09-10,
2005-05,GO,GLP,m3,37.841,2022-09-10,
2005-06,GO,GLP,m3,40.349,2022-09-10,
2005-07,GO,GLP,m3,39.094,2022-09-10,
2005-08,GO,GLP,m3,38.893,2022-09-10,
2005-09,GO,GLP,m3,35.907,2022-09-10,
2005-10,GO,GLP,m3,34.842,2022-09-10,
2005-11,GO,GLP,m3,36.103,2022-09-10,
2005-12,GO,GLP,m3,39.794,2022-09-10,
2006-01,GO,GLP,m3,36.323,2022-09-10,
2006-02,GO,GLP,m3,33.644,2022-09-10,
2006-03,GO,GLP,m3,40.37,2022-09-10,
2006-04,GO,GLP,m3,37.468,2022-09-10,
2006-05,GO,GLP,m3,40.385,2022-09-10,
2006-06,GO,GLP,m3,39.123,2022-09-10,
2006-07,GO,GLP,m3,37.835,2022-09-10,
2006-08,GO,GLP,m3,39.633,2022-09-10,
2006-09,GO,GLP,m3,37.803,2022-09-10,
2006-10,GO,GLP,m3,39.711,2022-09-10,
2006-11,GO,GLP,m3,38.33,2022-09-10,
2006-12,GO,GLP,m3,38.69,2022-09-10,
2007-01,GO,GLP,m3,38.027,2022-09-10,
2007-02,GO,GLP,m3,36.139,2022-09-10,
2007-03,GO,GLP,m3,38.466,2022-09-10,
2007-04,GO,GLP,m3,36.519,2022-09-10,
2007-05,GO,GLP,m3,39.538,2022-09-10,
2007-06,GO,GLP,m3,38.992,2022-09-10,
2007-07,GO,GLP,m3,38.939,2022-09-10,
2007-08,GO,GLP,m3,40.47,2022-09-10,
2007-09,GO,GLP,m3,36.343,2022-09-10,
2007-10,GO,GLP,m3,39.43,2022-09-10,
2007-11,GO,GLP,m3,38.345,2022-09-10,
2007-12,GO,GLP,m3,39.27,2022-09-10,
2008-01,GO,GLP,m3,38.572,2022-09-10,
2008-02,GO,GLP,m3,38.21,2022-09-10,
2008-03,GO,GLP,m3,39.343,2022-09-10,
2008-04,GO,GLP,m3,39.359,2022-09-10,
2008-05,GO,GLP,m3,39.541,2022-09-10,
2008-06,GO,GLP,m3,39.638,2022-09-10,
2008-07,GO,GLP,m3,42.34,2022-09-10,
2008-08,GO,GLP,m3,36.922,2022-09-10,
2008-09,GO,GLP,m3,37.253,2022-09-10,
2008-10,GO,GLP,m3,38.986,2022-09-10,
2008-11,GO,GLP,m3,37.177,2022-09-10,
2008-12,GO,GLP,m3,42.932,2022-09-10,
2009-01,GO,GLP,m3,38.4,2022-09-10,
2009-02,GO,GLP,m3,35.551,2022-09-10,
2009-03,GO,GLP,m3,37.874,2022-09-10,
2009-04,GO,GLP,m3,38.762,2022-09-10,
2009-05,GO,GLP,m3,38.628,2022-09-10,
2009-06,GO,GLP,m3,39.877,2022-09-10,
2009-07,GO,GLP,m3,40.921,2022-09-10,
2009-08,GO,GLP,m3,38.326,2022-09-10,
2009-09,GO,GLP,m3,37.991,2022-09-10,
2009-10,GO,GLP,m3,38.571,2022-09-10,
2009-11,GO,GLP,m3,36.578,2022-09-10,
2009-12,GO,GLP,m3,40.821,2022-09-10,
2010-01,GO,GLP,m3,37.13,2022-09-10,
2010-02,GO,GLP,m3,35.84,2022-09-10,
2010-03,GO,GLP,m3,41.293,2022-09-10,
2010-04,GO,GLP,m3,38.957,2022-09-10,
2010-05,GO,GLP,m3,37.877,2022-09-10,
2010-06,GO,GLP,m3,39.526,2022-09-10,
2010-07,GO,GLP,m3,40.48,2022-09-10,
2010-08,GO,GLP,m3,40.081,2022-09-10,
2010-09,GO,GLP,m3,38.041,2022-09-10,
2010-10,GO,GLP,m3,37.234,2022-09-10,
2010-11,GO,GLP,m3,39.713,2022-09-10,
2010-12,GO,GLP,m3,41.63,2022-09-10,
2011-01,GO,GLP,m3,38.557,2022-09-10,
2011-02,GO,GLP,m3,38.721,2022-09-10,
2011-03,GO,GLP,m3,42.516,2022-09-10,
2011-04,GO,GLP,m3,38.745,2022-09-10,
2011-05,GO,GLP,m3,42.081,2022-09-10,
2011-06,GO,GLP,m3,41.128,2022-09-10,
2011-07,GO,GLP,m3,40.899,2022-09-10,
2011-08,GO,GLP,m3,45.569,2022-09-10,
2011-09,GO,GLP,m3,39.688,2022-09-10,
